day,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir
2017-09-27 00:00:00+05:30,651.1,693.65,638.9,680.1,34584336,,,,,,1
2017-09-28 00:00:00+05:30,671.05,689.95,661.0,686.3,4525791,670.8833333333333,666.275,675.4916666666667,9.216666666666697,,1
2017-09-29 00:00:00+05:30,685.7,687.7,678.0,680.3,1361949,679.0833333333334,675.475,682.6916666666667,7.216666666666697,,1
2017-10-03 00:00:00+05:30,677.15,688.45,674.1,686.0,1748834,682.0,682.85,681.15,1.7000000000000455,,1
2017-10-04 00:00:00+05:30,681.45,686.85,680.0,680.3,543454,682.85,681.2750000000001,684.425,3.1499999999998636,,1
2017-10-05 00:00:00+05:30,678.95,680.95,665.15,667.0,484926,682.3833333333333,683.425,681.3416666666667,2.0833333333332575,,1
2017-10-06 00:00:00+05:30,665.0,680.35,663.0,680.0,567321,671.0333333333333,673.05,669.0166666666667,4.033333333333303,,1
2017-10-09 00:00:00+05:30,675.05,685.95,675.05,685.0,645685,674.4499999999999,671.675,677.2249999999999,5.5499999999999545,,1
2017-10-16 00:00:00+05:30,692.15,697.5,674.45,696.05,237063,682.0,680.5,683.5,3.0,,1
2017-10-17 00:00:00+05:30,694.0,719.9,690.2,716.35,960087,689.3333333333334,685.975,692.6916666666667,6.716666666666697,,1
2017-10-18 00:00:00+05:30,711.7,720.75,703.8,713.9,337752,708.8166666666666,705.05,712.5833333333333,7.533333333333303,,1
2017-10-19 00:00:00+05:30,709.6,723.0,708.45,715.2,153317,712.8166666666666,712.275,713.3583333333332,1.0833333333332575,,1
2017-10-23 00:00:00+05:30,710.0,715.0,690.1,694.5,447867,715.5500000000001,715.725,715.3750000000001,0.34999999999990905,,1
2017-10-24 00:00:00+05:30,694.05,705.0,685.3,704.95,642887,699.8666666666667,702.55,697.1833333333334,5.366666666666561,,1
2017-10-25 00:00:00+05:30,696.2,699.95,675.55,678.55,1107656,698.4166666666666,695.15,701.6833333333333,6.533333333333303,,1
2017-10-26 00:00:00+05:30,679.15,690.0,679.15,684.0,220953,684.6833333333334,687.75,681.6166666666668,6.133333333333212,,1
2017-10-27 00:00:00+05:30,682.0,685.0,679.05,683.0,342729,684.3833333333333,684.575,684.1916666666666,0.38333333333343944,,1
2017-10-30 00:00:00+05:30,681.0,686.0,675.75,681.0,287214,682.35,682.025,682.6750000000001,0.650000000000091,,1
2017-10-31 00:00:00+05:30,679.85,688.0,674.6,682.0,948600,680.9166666666666,680.875,680.9583333333333,0.08333333333325754,,1
2017-11-01 00:00:00+05:30,677.3,685.55,677.0,680.0,199541,681.5333333333333,681.3,681.7666666666667,0.466666666666697,,1
2017-11-02 00:00:00+05:30,675.7,689.0,675.0,677.0,234338,680.85,681.275,680.4250000000001,0.849999999999909,,1
2017-11-03 00:00:00+05:30,681.95,689.5,671.05,677.0,301505,680.3333333333334,682.0,678.6666666666667,3.3333333333332575,,1
2017-11-09 00:00:00+05:30,675.6,681.0,667.65,679.85,120288,679.1833333333333,680.275,678.0916666666666,2.183333333333394,,1
2017-11-10 00:00:00+05:30,670.5,680.95,670.5,680.5,113953,676.1666666666666,674.325,678.0083333333332,3.6833333333331666,,1
2017-11-13 00:00:00+05:30,680.55,687.0,676.2,686.8,272713,677.3166666666667,675.725,678.9083333333334,3.183333333333394,,1
2017-11-14 00:00:00+05:30,679.8,690.0,679.8,686.8,207746,683.3333333333334,681.6,685.0666666666667,3.466666666666697,650.7719999999999,1
2017-11-15 00:00:00+05:30,682.0,688.0,682.0,686.0,439655,685.5333333333333,684.9,686.1666666666666,1.2666666666666515,651.75712,1
2017-11-16 00:00:00+05:30,685.3,685.95,670.0,679.55,164085,685.3333333333334,685.0,685.6666666666667,0.6666666666667425,651.75712,1
2017-11-17 00:00:00+05:30,681.05,689.0,676.25,686.0,210443,678.5,677.975,679.025,1.0499999999999545,651.75712,1
2017-11-20 00:00:00+05:30,684.0,692.0,681.0,684.75,188785,683.75,682.625,684.875,2.25,654.04997932032,1
2017-11-21 00:00:00+05:30,685.2,707.0,684.5,695.0,336733,685.9166666666666,686.5,685.3333333333333,1.1666666666667425,662.7979801475071,1
2017-11-22 00:00:00+05:30,698.0,700.0,690.0,699.0,67819,695.5,695.75,695.25,0.5,662.7979801475071,1
2017-11-23 00:00:00+05:30,693.25,707.35,686.0,696.0,91251,696.3333333333334,695.0,697.6666666666667,2.6666666666667425,663.8304185039426,1
2017-11-24 00:00:00+05:30,694.0,702.0,694.0,702.0,163278,696.4499999999999,696.675,696.2249999999999,0.4500000000000455,665.8292017637849,1
2017-11-27 00:00:00+05:30,693.0,703.0,692.75,700.0,66452,699.3333333333334,698.0,700.6666666666667,2.6666666666667425,666.1710336932335,1
2017-11-28 00:00:00+05:30,700.6,713.5,698.6,706.0,229014,698.5833333333334,697.875,699.2916666666667,1.4166666666667425,674.4221923455041,1
2017-11-29 00:00:00+05:30,701.1,726.0,697.1,712.0,405269,706.0333333333333,706.05,706.0166666666667,0.03333333333330302,678.875304651684,1
2017-11-30 00:00:00+05:30,713.95,717.0,706.1,714.0,73139,711.6999999999999,711.55,711.8499999999999,0.2999999999999545,679.3102924656166,1
