date,open,high,low,close,volume,day,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower,price,std,mid band,upper band,lower band,signals,cumsum,coordinates
2021-09-13 12:45:00+05:30,17348.0,17371.7,17344.15,17359.8,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17205.526813349552,1,17329.122,17367.339787382927,17290.90421261707,17359.8,20.613827755582648,17326.86,17368.087655511164,17285.632344488837,0,0,
2021-09-13 13:00:00+05:30,17360.05,17366.65,17352.7,17359.95,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17205.526813349552,1,17330.773999999998,17370.57595101308,17290.972048986914,17359.95,21.679898523747536,17327.77,17371.129797047495,17284.410202952506,0,0,
2021-09-13 13:15:00+05:30,17361.15,17370.3,17356.6,17356.6,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17205.526813349552,1,17331.51,17372.4968565329,17290.523143467097,17356.6,22.604142028444432,17329.325,17374.533284056888,17284.116715943113,0,0,
2021-09-13 13:30:00+05:30,17356.8,17363.25,17343.9,17347.05,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17205.526813349552,1,17331.426,17372.27628401919,17290.57571598081,17347.05,22.852527212542224,17329.719999999998,17375.425054425083,17284.014945574912,0,0,
2021-09-13 13:45:00+05:30,17347.7,17363.1,17344.9,17362.9,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17205.526813349552,1,17332.311999999998,17374.858372729635,17289.76562727036,17362.9,22.726819306481453,17329.64,17375.09363861296,17284.186361387037,0,0,
2021-09-13 14:00:00+05:30,17362.35,17369.8,17356.2,17363.25,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17207.238187094168,1,17333.077999999998,17377.109344204437,17289.04665579556,17363.25,23.092482685474454,17329.8975,17376.08246537095,17283.71253462905,0,0,
2021-09-13 14:15:00+05:30,17363.0,17366.9,17358.3,17361.7,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17210.6606596104,1,17333.876,17379.210914849933,17288.541085150067,17361.7,23.625144249072076,17332.4925,17379.742788498144,17285.242211501856,0,0,
2021-09-13 14:30:00+05:30,17361.8,17377.5,17342.15,17343.75,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17210.6606596104,1,17334.606,17379.96564136158,17289.24635863842,17343.75,23.73427789860921,17333.26,17380.728555797217,17285.79144420278,0,0,
2021-09-13 14:45:00+05:30,17343.3,17351.75,17334.85,17339.25,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17210.6606596104,1,17334.61,17379.971261098555,17289.248738901446,17339.25,23.034498726452167,17334.795000000002,17380.863997452907,17288.726002547097,0,0,
2021-09-13 15:00:00+05:30,17338.8,17363.6,17338.8,17357.7,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17210.6606596104,1,17334.338,17379.05607053587,17289.61992946413,17357.7,20.76587154570195,17338.269999999997,17379.8017430914,17296.738256908593,0,0,
2021-09-13 15:15:00+05:30,17357.8,17360.9,17344.2,17350.7,0,2021-09-13,17347.016666666666,17341.475,17352.558333333334,0.0006389186997573,17210.6606596104,1,17334.042,17378.2217301084,17289.862269891604,17350.7,18.803215535477616,17340.8275,17378.433931070955,17303.221068929044,0,0,
2021-09-14 09:15:00+05:30,17420.35,17421.8,17390.25,17418.0,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17238.74785675209,1,17338.37,17392.321140937467,17284.41885906253,17418.0,23.805949471992562,17346.4675,17394.079398943984,17298.855601056013,0,0,
2021-09-14 09:30:00+05:30,17417.55,17438.3,17411.0,17423.7,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17256.419942482007,1,17342.182,17405.440908562017,17278.923091437984,17423.7,28.14442265024621,17351.97,17408.258845300494,17295.68115469951,0,0,
2021-09-14 09:45:00+05:30,17423.8,17425.95,17404.2,17417.05,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17256.419942482007,1,17346.522,17414.655721991843,17278.38827800816,17417.05,30.332432160796962,17357.0225,17417.68736432159,17296.357635678407,0,0,
2021-09-14 10:00:00+05:30,17417.05,17417.8,17405.15,17416.8,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17256.419942482007,1,17351.666,17420.82066567388,17282.511334326122,17416.8,31.55104093703379,17362.034999999996,17425.137081874065,17298.932918125927,0,0,
2021-09-14 10:15:00+05:30,17417.6,17427.8,17415.25,17427.8,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17260.158947831762,1,17356.796,17428.69836118842,17284.893638811576,17427.8,33.69124163870709,17367.034999999996,17434.41748327741,17299.65251672258,0,0,
2021-09-14 10:30:00+05:30,17427.5,17431.9,17422.1,17426.05,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17269.344589918488,1,17361.63,17435.23648346766,17288.023516532343,17426.05,34.59109360194902,17372.107500000002,17441.2896872039,17302.925312796106,0,0,
2021-09-14 10:45:00+05:30,17426.5,17430.75,17422.05,17428.65,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17272.614806321748,1,17366.23,17441.619723493845,17290.840276506155,17428.65,35.3180157545972,17377.025,17447.661031509197,17306.388968490806,0,0,
2021-09-14 11:00:00+05:30,17428.5,17432.45,17420.7,17424.5,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17370.57,17446.384526368514,17294.755473631485,17424.5,35.164072106415105,17381.6525,17451.980644212832,17311.32435578717,0,0,
2021-09-14 11:15:00+05:30,17424.3,17426.35,17409.35,17410.15,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17374.314000000002,17448.31074874267,17300.317251257333,17410.15,34.76928573127541,17384.767499999998,17454.30607146255,17315.228928537446,0,0,
2021-09-14 11:30:00+05:30,17410.3,17415.85,17403.3,17412.7,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17377.71,17450.641315691468,17304.77868430853,17412.7,34.78209564749515,17387.4125,17456.97669129499,17317.848308705008,0,0,
2021-09-14 11:45:00+05:30,17412.0,17424.3,17410.05,17420.95,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17381.564,17453.03012921162,17310.097870788377,17420.95,34.92142637030709,17390.4625,17460.305352740615,17320.619647259387,0,0,
2021-09-14 12:00:00+05:30,17421.05,17423.65,17410.0,17410.2,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17384.76,17453.877824101273,17315.642175898724,17410.2,34.23592017549852,17393.142499999998,17461.614340350996,17324.670659649,0,0,
2021-09-14 12:15:00+05:30,17410.1,17418.95,17406.35,17417.45,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17275.65121406888,1,17388.18,17454.9276322314,17321.4323677686,17417.45,32.83803505163773,17396.6625,17462.338570103275,17330.986429896722,0,0,
2021-09-14 12:30:00+05:30,17417.9,17420.4,17411.9,17413.25,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17390.796000000002,17456.127400907226,17325.46459909278,17413.25,32.033598315715416,17399.18,17463.24719663143,17335.11280336857,0,0,
2021-09-14 12:45:00+05:30,17412.15,17417.15,17392.85,17396.4,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17392.26,17456.376481566764,17328.143518433233,17396.4,30.91473364884346,17400.8375,17462.66696729769,17339.008032702313,0,0,
2021-09-14 13:00:00+05:30,17395.05,17395.85,17371.5,17390.85,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17393.496,17456.250288654264,17330.741711345734,17390.85,29.633031445189474,17402.295000000002,17461.56106289038,17343.028937109622,0,0,
2021-09-14 13:15:00+05:30,17390.2,17405.2,17386.95,17401.95,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17395.31,17456.290023028072,17334.32997697193,17401.95,26.245254708935164,17405.205,17457.695509417874,17352.71449058213,0,0,
2021-09-14 13:30:00+05:30,17401.35,17404.25,17381.8,17384.1,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17396.792,17454.733692696238,17338.850307303765,17384.1,21.863496825099247,17407.4475,17451.174493650196,17363.7205063498,0,0,
2021-09-14 13:45:00+05:30,17384.35,17385.2,17374.15,17382.3,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17397.568,17454.177602652784,17340.958397347214,17382.3,19.479493096995096,17408.6775,17447.63648619399,17369.718513806012,0,0,
2021-09-14 14:00:00+05:30,17382.0,17397.55,17382.0,17391.55,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17398.7,17453.626132291534,17343.773867708467,17391.55,14.61449712839657,17410.72,17439.948994256793,17381.49100574321,0,0,
2021-09-14 14:15:00+05:30,17391.1,17397.15,17382.95,17382.95,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17399.55,17452.791337403447,17346.30866259655,17382.95,15.75275477162134,17408.967500000002,17440.473009543246,17377.46199045676,0,0,
2021-09-14 14:30:00+05:30,17383.15,17384.75,17367.15,17381.5,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17401.06,17449.839766384324,17352.28023361568,17381.5,16.48477986220438,17406.857500000002,17439.82705972441,17373.887940275592,0,0,
2021-09-14 14:45:00+05:30,17381.15,17385.4,17375.05,17380.0,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17402.69,17445.45126294335,17359.92873705665,17380.0,17.338752610996114,17405.005,17439.682505221994,17370.32749477801,0,0,
2021-09-14 15:00:00+05:30,17380.05,17388.4,17372.25,17375.9,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17403.418,17443.6346919638,17363.2013080362,17375.9,18.26177053732594,17402.96,17439.483541074653,17366.436458925346,0,0,
2021-09-14 15:15:00+05:30,17376.0,17385.75,17373.45,17382.0,0,2021-09-14,17332.61666666667,17323.575,17341.658333333336,0.001043312367723,17278.328121219587,1,17404.67,17439.881350563588,17369.45864943641,17382.0,17.849910806206246,17400.670000000002,17436.369821612414,17364.97017838759,0,0,
2021-09-15 09:15:00+05:30,17387.65,17420.85,17387.65,17415.6,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17278.328121219587,1,17404.574,17439.652291071718,17369.495708928283,17415.6,17.209341672170837,17400.1475,17434.56618334434,17365.728816655657,0,0,
2021-09-15 09:30:00+05:30,17416.05,17427.75,17415.25,17417.25,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17287.85050099912,1,17404.316,17438.919476480143,17369.712523519855,17417.25,16.38464039243795,17399.577500000003,17432.34678078488,17366.808219215127,0,0,
2021-09-15 09:45:00+05:30,17417.2,17437.65,17408.85,17436.45,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17287.85050099912,1,17405.092,17441.619553333236,17368.564446666765,17436.45,17.519887196225334,17400.175,17435.21477439245,17365.135225607548,0,0,
2021-09-15 10:00:00+05:30,17436.8,17448.95,17436.6,17447.0,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17308.36218172079,1,17406.3,17446.143413615217,17366.456586384782,17447.0,20.335561766729413,17402.017499999998,17442.688623533457,17361.34637646654,0,0,
2021-09-15 10:15:00+05:30,17447.75,17458.45,17444.3,17457.65,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17318.376694451956,1,17407.494000000002,17451.422654253398,17363.565345746607,17457.65,23.771943325562507,17404.265,17451.808886651124,17356.721113348874,0,0,
2021-09-15 10:30:00+05:30,17457.25,17462.75,17453.8,17462.2,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17328.09062667388,1,17408.94,17457.36634002808,17360.51365997192,17462.2,26.88180501360668,17406.3275,17460.091110027213,17352.563889972786,0,0,
2021-09-15 10:45:00+05:30,17461.85,17462.55,17439.6,17441.45,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17328.09062667388,1,17409.452,17458.95965993779,17359.94434006221,17441.45,28.00353643080981,17407.890000000003,17463.897072861622,17351.882927138384,0,0,
2021-09-15 11:00:00+05:30,17442.0,17454.4,17441.05,17452.45,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17328.09062667388,1,17410.57,17462.58529014162,17358.55470985838,17452.45,29.676069572355626,17409.64,17468.99213914471,17350.28786085529,0,0,
2021-09-15 11:15:00+05:30,17452.25,17467.0,17452.2,17465.2,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17330.76651668094,1,17412.772,17469.018572095716,17356.525427904286,17465.2,32.17685861396844,17412.2375,17476.591217227935,17347.883782772064,0,0,
2021-09-15 11:30:00+05:30,17465.05,17466.65,17455.75,17459.6,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17334.4678560137,1,17414.648,17473.81265492606,17355.483345073942,17459.6,33.611027619395415,17415.3975,17482.61955523879,17348.175444761207,0,0,
2021-09-15 11:45:00+05:30,17459.75,17475.75,17458.3,17469.5,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17340.476141773153,1,17416.59,17479.521829852,17353.658170148,17469.5,35.15344708709927,17419.33,17489.6368941742,17349.023105825803,0,0,
2021-09-15 12:00:00+05:30,17468.55,17472.45,17451.3,17468.05,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17340.476141773153,1,17418.904,17484.905248052768,17352.90275194723,17468.05,36.51434145071239,17422.635000000002,17495.663682901428,17349.606317098576,0,0,
2021-09-15 12:15:00+05:30,17468.7,17479.25,17464.7,17475.65,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17345.588452258136,1,17421.232,17490.86938588233,17351.59461411767,17475.65,37.16196370017269,17427.2125,17501.536427400348,17352.888572599655,0,0,
2021-09-15 12:30:00+05:30,17475.55,17488.55,17472.4,17474.4,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17354.621914167812,1,17423.678,17496.25577671248,17351.100223287518,17474.4,37.00969032067069,17431.817499999997,17505.83688064134,17357.798119358657,0,0,
2021-09-15 12:45:00+05:30,17473.65,17486.35,17463.5,17483.9,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17354.621914167812,1,17427.178,17502.54211395704,17351.81388604296,17483.9,37.47933851857406,17436.435,17511.39367703715,17361.47632296285,0,0,
2021-09-15 13:00:00+05:30,17483.2,17499.75,17475.25,17494.15,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17358.511716097055,1,17431.31,17509.527261576543,17353.09273842346,17494.15,37.375350376818176,17441.995,17516.745700753636,17367.244299246362,0,0,
2021-09-15 13:15:00+05:30,17494.2,17496.4,17483.4,17491.4,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17362.431247453176,1,17434.888,17515.551123126592,17354.224876873406,17491.4,36.06917914523486,17447.489999999998,17519.62835829047,17375.351641709527,0,0,
2021-09-15 13:30:00+05:30,17491.7,17514.9,17491.55,17514.1,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17374.274997555047,1,17440.088,17523.691819485353,17356.484180514646,17514.1,35.31928018281448,17454.195,17524.833560365627,17383.556439634373,0,0,
2021-09-15 13:45:00+05:30,17513.6,17515.75,17501.1,17501.8,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17380.530997652844,1,17444.868000000002,17528.373879508832,17361.362120491172,17501.8,31.66034212004879,17460.49,17523.8106842401,17397.169315759904,0,0,
2021-09-15 14:00:00+05:30,17500.85,17522.6,17500.85,17520.1,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17382.85675774673,1,17450.010000000002,17535.55646929329,17364.463530706715,17520.1,28.547522244785167,17467.395,17524.490044489572,17410.29995551043,0,0,
2021-09-15 14:15:00+05:30,17521.05,17531.2,17511.9,17519.3,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17392.432487436865,1,17455.464,17540.598385676712,17370.329614323287,17519.3,28.058193286936355,17472.579999999998,17528.696386573873,17416.463613426124,0,0,
2021-09-15 14:30:00+05:30,17518.6,17528.55,17515.6,17522.95,0,2021-09-15,17395.816666666666,17402.725,17388.908333333333,0.0007942522579661,17394.496187939385,1,17461.122000000003,17544.62769844362,17377.616301556387,17522.95,27.023464949846343,17477.864999999998,17531.911929899692,17423.818070100304,0,0,
