entry_dt,exit_dt,direction,entry_px,exit_px,shares,reason,pnl_pct,pnl_abs
2017-02-09 15:15:00,2017-02-10 13:00:00,Long,1162.33,1180.93,86,TP,1.44,1440.0
2017-02-10 13:15:00,2017-02-10 14:15:00,Long,1180.59,1199.48,84,TP,1.44,1440.0
2017-02-14 13:15:00,2017-02-14 15:15:00,Long,1209.53,1199.86,82,SL,-0.96,-960.0
2017-02-16 09:15:00,2017-02-16 10:30:00,Long,1230.62,1220.77,81,SL,-0.96,-960.0
2017-02-16 10:30:00,2017-02-16 15:15:00,Long,1224.86,1225.0,81,EOD,-0.149,-148.74
2017-02-22 09:30:00,2017-02-22 15:15:00,Short,1217.54,1204.98,82,EOD,0.872,871.66
2017-02-28 11:45:00,2017-02-28 15:15:00,Short,1229.41,1230.0,81,EOD,-0.208,-207.58
2017-03-02 11:45:00,2017-03-02 15:15:00,Long,1251.13,1251.6,79,EOD,-0.122,-122.05
2017-03-06 14:15:00,2017-03-06 15:15:00,Short,1228.79,1238.62,81,SL,-0.96,-960.0
2017-03-07 09:45:00,2017-03-07 15:15:00,Long,1245.62,1252.5,80,EOD,0.392,392.13
2017-03-08 09:30:00,2017-03-08 15:15:00,Long,1256.08,1257.75,79,EOD,-0.027,-26.87
2017-03-09 11:00:00,2017-03-09 15:15:00,Long,1258.03,1261.0,79,EOD,0.076,76.19
2017-03-09 15:15:00,2017-03-10 15:15:00,Long,1260.36,1271.13,79,EOD,0.695,694.53
2017-03-14 09:15:00,2017-03-14 15:15:00,Long,1278.64,1284.93,78,EOD,0.332,332.01
2017-03-15 12:00:00,2017-03-15 15:15:00,Short,1252.85,1249.5,79,EOD,0.108,107.65
2017-03-17 14:00:00,2017-03-17 15:00:00,Long,1269.71,1259.56,78,SL,-0.96,-960.0
2017-03-20 14:15:00,2017-03-20 15:15:00,Short,1239.13,1238.05,80,EOD,-0.073,-72.83
2017-03-22 14:45:00,2017-03-22 15:15:00,Short,1237.66,1236.15,80,EOD,-0.038,-37.93
2017-03-23 12:45:00,2017-03-23 15:15:00,Short,1230.41,1229.5,81,EOD,-0.086,-85.68
2017-03-30 11:00:00,2017-03-30 15:00:00,Long,1230.75,1220.9,81,SL,-0.96,-960.0
2017-03-31 09:15:00,2017-03-31 15:15:00,Short,1218.59,1211.55,82,EOD,0.418,417.75
2017-03-31 15:15:00,2017-04-03 11:30:00,Long,1216.41,1206.68,82,SL,-0.96,-960.0
2017-04-07 14:45:00,2017-04-07 15:15:00,Long,1211.04,1216.0,82,EOD,0.25,249.96
2017-04-07 15:15:00,2017-04-10 15:00:00,Long,1215.01,1205.29,82,SL,-0.96,-960.0
2017-04-11 09:15:00,2017-04-11 10:15:00,Short,1205.4,1215.04,82,SL,-0.96,-960.0
2017-04-11 15:15:00,2017-04-12 15:15:00,Short,1209.4,1196.0,82,EOD,0.948,947.58
2017-04-17 09:45:00,2017-04-17 15:15:00,Short,1157.17,1159.5,86,EOD,-0.361,-361.26
2017-04-27 09:45:00,2017-04-27 15:00:00,Long,1157.08,1147.82,86,SL,-0.96,-960.0
2017-04-27 15:00:00,2017-04-27 15:15:00,Short,1155.22,1144.9,86,EOD,0.734,733.52
2017-04-27 15:15:00,2017-04-28 10:00:00,Short,1154.2,1135.74,86,TP,1.44,1440.0
2017-04-28 10:00:00,2017-04-28 12:00:00,Short,1136.93,1146.03,87,SL,-0.96,-960.0
2017-04-28 15:15:00,2017-05-02 09:15:00,Short,1135.68,1144.77,88,SL,-0.96,-960.0
2017-05-02 09:15:00,2017-05-02 15:15:00,Short,1146.83,1144.08,87,EOD,0.079,79.47
2017-05-03 10:45:00,2017-05-03 15:15:00,Long,1160.58,1168.9,86,EOD,0.557,556.88
2017-05-04 11:45:00,2017-05-04 13:15:00,Short,1156.42,1165.67,86,SL,-0.96,-960.0
2017-05-10 11:45:00,2017-05-11 15:00:00,Short,1163.12,1172.42,85,SL,-0.96,-960.0
2017-05-12 13:15:00,2017-05-12 15:15:00,Long,1178.52,1184.95,84,EOD,0.386,385.69
2017-05-15 11:45:00,2017-05-15 14:45:00,Short,1171.59,1180.97,85,SL,-0.96,-960.0
2017-05-15 15:00:00,2017-05-15 15:15:00,Long,1179.39,1184.0,84,EOD,0.231,230.93
2017-05-15 15:15:00,2017-05-16 09:15:00,Long,1182.79,1201.72,84,TP,1.44,1440.0
2017-05-16 09:15:00,2017-05-16 10:00:00,Long,1188.64,1207.66,84,TP,1.44,1440.0
2017-05-16 10:00:00,2017-05-16 15:15:00,Long,1206.3,1212.55,82,EOD,0.358,357.88
2017-05-17 09:30:00,2017-05-17 10:15:00,Long,1223.06,1213.28,81,SL,-0.96,-960.0
2017-05-17 13:30:00,2017-05-17 15:15:00,Long,1221.11,1225.0,81,EOD,0.159,158.54
2017-05-17 15:15:00,2017-05-23 09:15:00,Long,1228.59,1248.25,81,TP,1.44,1440.0
2017-05-25 09:45:00,2017-05-25 15:15:00,Long,1298.68,1307.53,77,EOD,0.522,521.54
2017-05-25 15:15:00,2017-05-26 09:15:00,Long,1311.16,1300.67,76,SL,-0.96,-960.0
2017-05-26 11:45:00,2017-05-26 15:15:00,Short,1295.58,1285.03,77,EOD,0.654,654.45
2017-05-29 13:30:00,2017-05-29 15:15:00,Short,1286.41,1286.0,77,EOD,-0.128,-128.4
2017-05-29 15:15:00,2017-05-30 09:15:00,Short,1283.66,1263.12,77,TP,1.44,1440.0
2017-05-30 09:15:00,2017-05-30 15:15:00,Short,1281.86,1274.1,78,EOD,0.445,445.27
2017-05-31 10:00:00,2017-05-31 10:30:00,Short,1264.17,1274.28,79,SL,-0.96,-960.0
2017-06-01 09:15:00,2017-06-01 09:45:00,Short,1267.6,1277.74,78,SL,-0.96,-960.0
2017-06-02 09:30:00,2017-06-02 14:00:00,Long,1291.43,1281.09,77,SL,-0.96,-960.0
2017-06-02 14:30:00,2017-06-02 15:15:00,Short,1279.79,1280.0,78,EOD,-0.176,-176.43
2017-06-05 15:00:00,2017-06-05 15:15:00,Long,1292.6,1308.0,77,EOD,1.032,1031.71
2017-06-05 15:15:00,2017-06-06 09:15:00,Long,1300.25,1321.05,76,TP,1.44,1440.0
2017-06-06 09:15:00,2017-06-06 09:30:00,Long,1316.16,1337.22,75,TP,1.44,1440.0
2017-06-06 09:30:00,2017-06-06 15:15:00,Long,1347.37,1350.5,74,EOD,0.072,72.06
2017-06-07 12:45:00,2017-06-07 13:00:00,Short,1295.6,1305.97,77,SL,-0.96,-960.0
2017-06-07 13:00:00,2017-06-07 13:15:00,Short,1297.85,1308.23,77,SL,-0.96,-960.0
2017-06-07 13:15:00,2017-06-07 15:15:00,Short,1306.85,1307.45,76,EOD,-0.206,-206.2
2017-06-08 11:30:00,2017-06-08 15:15:00,Short,1268.87,1260.0,78,EOD,0.539,538.68
2017-06-13 09:45:00,2017-06-13 15:15:00,Short,1235.08,1225.0,80,EOD,0.656,656.31
2017-06-13 15:15:00,2017-06-14 09:15:00,Short,1225.42,1235.22,81,SL,-0.96,-960.0
2017-06-14 09:15:00,2017-06-14 10:15:00,Short,1227.39,1237.21,81,SL,-0.96,-960.0
2017-06-15 13:45:00,2017-06-15 15:15:00,Short,1215.44,1205.0,82,EOD,0.699,699.11
2017-06-15 15:15:00,2017-06-16 09:15:00,Short,1204.93,1214.57,82,SL,-0.96,-960.0
2017-06-16 09:15:00,2017-06-16 15:15:00,Short,1207.9,1197.5,82,EOD,0.701,700.65
2017-06-22 15:00:00,2017-06-22 15:15:00,Short,1197.08,1195.73,83,EOD,-0.047,-47.13
2017-06-22 15:15:00,2017-06-23 15:15:00,Short,1198.2,1179.03,83,TP,1.44,1440.0
2017-06-23 15:15:00,2017-06-27 09:15:00,Short,1178.54,1187.97,84,SL,-0.96,-960.0
2017-06-27 09:15:00,2017-06-27 09:30:00,Short,1179.26,1188.69,84,SL,-0.96,-960.0
2017-06-27 13:45:00,2017-06-27 15:15:00,Short,1169.54,1174.0,85,EOD,-0.541,-540.92
2017-06-29 15:15:00,2017-06-30 09:15:00,Short,1165.5,1174.82,85,SL,-0.96,-960.0
2017-06-30 09:15:00,2017-06-30 09:30:00,Short,1160.97,1170.26,86,SL,-0.96,-960.0
2017-06-30 14:30:00,2017-06-30 15:15:00,Long,1185.54,1181.18,84,EOD,-0.528,-527.97
2017-07-03 12:30:00,2017-07-03 15:15:00,Long,1187.59,1187.5,84,EOD,-0.168,-167.87
2017-07-05 11:15:00,2017-07-05 15:15:00,Short,1176.16,1179.0,85,EOD,-0.401,-401.33
2017-07-07 15:15:00,2017-07-10 12:30:00,Short,1162.55,1171.85,86,SL,-0.96,-960.0
2017-07-10 12:30:00,2017-07-10 13:00:00,Short,1202.38,1212.0,83,SL,-0.96,-960.0
2017-07-11 10:30:00,2017-07-11 11:00:00,Long,1244.1,1234.15,80,SL,-0.96,-960.0
2017-07-11 15:00:00,2017-07-11 15:15:00,Short,1229.38,1239.22,81,SL,-0.96,-960.0
2017-07-17 15:00:00,2017-07-17 15:15:00,Short,1194.4,1200.0,83,EOD,-0.629,-628.64
2017-07-19 15:15:00,2017-07-20 09:30:00,Long,1227.79,1217.97,81,SL,-0.96,-960.0
2017-07-20 11:45:00,2017-07-20 14:15:00,Short,1216.04,1225.77,82,SL,-0.96,-960.0
2017-07-20 14:15:00,2017-07-20 15:15:00,Long,1223.29,1218.5,81,EOD,-0.552,-551.68
2017-07-21 11:15:00,2017-07-21 15:15:00,Long,1237.72,1248.0,80,EOD,0.671,670.68
2017-07-24 09:15:00,2017-07-24 13:15:00,Long,1244.55,1264.46,80,TP,1.44,1440.0
2017-07-24 13:30:00,2017-07-24 15:15:00,Long,1266.13,1267.5,78,EOD,-0.052,-52.01
2017-07-25 12:30:00,2017-07-25 15:15:00,Long,1279.67,1288.65,78,EOD,0.542,541.78
2017-07-25 15:15:00,2017-07-26 12:00:00,Long,1285.69,1275.41,77,SL,-0.96,-960.0
2017-07-27 13:15:00,2017-07-27 14:45:00,Short,1262.87,1242.66,79,TP,1.44,1440.0
2017-07-27 14:45:00,2017-07-27 15:15:00,Short,1247.91,1238.5,80,EOD,0.594,593.72
2017-07-31 15:15:00,2017-08-01 09:15:00,Short,1238.51,1248.42,80,SL,-0.96,-960.0
2017-08-03 10:45:00,2017-08-03 15:15:00,Long,1248.47,1245.95,80,EOD,-0.362,-362.16
2017-08-04 11:30:00,2017-08-04 13:15:00,Long,1257.11,1247.05,79,SL,-0.96,-960.0
2017-08-08 09:15:00,2017-08-08 15:15:00,Long,1256.61,1250.08,79,EOD,-0.679,-679.49
2017-08-09 09:15:00,2017-08-09 09:30:00,Short,1248.88,1258.87,80,SL,-0.96,-960.0
2017-08-09 14:15:00,2017-08-09 15:15:00,Long,1258.11,1254.18,79,EOD,-0.472,-472.27
2017-08-16 09:15:00,2017-08-16 15:15:00,Long,1242.42,1245.08,80,EOD,0.054,54.03
2017-08-17 11:45:00,2017-08-17 12:45:00,Short,1231.63,1241.49,81,SL,-0.96,-960.0
2017-08-17 14:30:00,2017-08-17 15:15:00,Long,1245.5,1242.78,80,EOD,-0.379,-378.58
2017-08-28 14:30:00,2017-08-28 15:15:00,Long,1243.52,1245.5,80,EOD,-0.001,-0.89
2017-08-29 11:45:00,2017-08-29 15:15:00,Short,1235.18,1237.53,80,EOD,-0.35,-350.09
2017-08-30 12:45:00,2017-08-30 15:15:00,Long,1241.62,1242.5,80,EOD,-0.089,-89.17
2017-08-31 11:30:00,2017-08-31 15:00:00,Short,1234.11,1243.99,81,SL,-0.96,-960.0
2017-09-01 09:15:00,2017-09-01 09:30:00,Long,1237.62,1227.72,80,SL,-0.96,-960.0
2017-09-01 11:45:00,2017-09-01 15:15:00,Short,1221.99,1230.3,81,EOD,-0.84,-840.15
2017-09-05 14:00:00,2017-09-05 15:15:00,Long,1234.62,1242.33,80,EOD,0.465,464.73
2017-09-05 15:15:00,2017-09-06 09:15:00,Long,1242.87,1232.93,80,SL,-0.96,-960.0
2017-09-06 09:15:00,2017-09-06 10:15:00,Long,1235.62,1225.73,80,SL,-0.96,-960.0
2017-09-15 15:00:00,2017-09-15 15:15:00,Long,1256.16,1252.0,79,EOD,-0.491,-490.99
2017-09-20 14:15:00,2017-09-20 15:15:00,Long,1247.75,1248.0,80,EOD,-0.14,-140.25
2017-09-21 09:15:00,2017-09-21 13:45:00,Long,1246.17,1266.11,80,TP,1.44,1440.0
2017-09-21 14:45:00,2017-09-21 15:15:00,Long,1266.11,1262.5,78,EOD,-0.445,-445.34
2017-09-22 10:30:00,2017-09-22 15:15:00,Short,1252.5,1254.98,79,EOD,-0.358,-357.73
2017-09-26 12:15:00,2017-09-26 15:15:00,Short,1238.91,1237.5,80,EOD,-0.046,-46.17
2017-09-28 09:30:00,2017-09-28 09:45:00,Long,1254.63,1244.59,79,SL,-0.96,-960.0
2017-09-28 15:15:00,2017-09-29 15:15:00,Short,1234.66,1214.91,80,TP,1.44,1440.0
2017-10-11 11:45:00,2017-10-11 15:15:00,Long,1245.37,1250.0,80,EOD,0.212,211.59
2017-10-12 14:30:00,2017-10-12 15:15:00,Long,1267.48,1272.23,78,EOD,0.214,214.49
2017-10-12 15:15:00,2017-10-13 09:15:00,Long,1275.07,1264.87,78,SL,-0.96,-960.0
2017-10-13 09:15:00,2017-10-13 09:30:00,Long,1275.64,1296.05,78,TP,1.44,1440.0
2017-10-16 11:30:00,2017-10-16 15:15:00,Long,1291.73,1295.0,77,EOD,0.093,93.5
2017-10-17 09:15:00,2017-10-17 15:15:00,Long,1293.18,1295.0,77,EOD,-0.019,-18.97
2017-10-18 13:45:00,2017-10-18 14:45:00,Short,1290.63,1300.96,77,SL,-0.96,-960.0
2017-10-24 13:15:00,2017-10-24 15:15:00,Short,1287.21,1287.5,77,EOD,-0.183,-182.83
2017-10-26 09:30:00,2017-10-26 15:15:00,Short,1275.06,1265.85,78,EOD,0.562,562.49
2017-10-27 11:45:00,2017-10-27 15:15:00,Long,1280.77,1290.0,78,EOD,0.561,560.66
2017-10-30 09:15:00,2017-10-30 15:15:00,Long,1295.65,1310.0,77,EOD,0.948,947.75
2017-10-30 15:15:00,2017-10-31 15:15:00,Long,1308.4,1309.38,76,EOD,-0.085,-85.4
2017-11-01 10:30:00,2017-11-01 15:15:00,Short,1295.2,1305.56,77,SL,-0.96,-960.0
2017-11-02 09:30:00,2017-11-02 15:15:00,Long,1313.26,1311.53,76,EOD,-0.291,-291.45
2017-11-03 12:00:00,2017-11-03 15:15:00,Short,1303.33,1311.0,76,EOD,-0.749,-748.65
2017-11-13 09:30:00,2017-11-13 15:15:00,Long,1375.67,1378.28,72,EOD,0.03,29.91
2017-11-15 09:30:00,2017-11-15 14:30:00,Long,1370.68,1359.72,72,SL,-0.96,-960.0
2017-11-16 09:15:00,2017-11-16 10:45:00,Short,1356.32,1367.17,73,SL,-0.96,-960.0
2017-11-16 12:15:00,2017-11-16 15:15:00,Long,1367.63,1369.95,73,EOD,0.009,9.38
2017-11-17 11:00:00,2017-11-17 15:15:00,Short,1362.32,1354.1,73,EOD,0.443,443.27
2017-11-21 09:30:00,2017-11-21 15:15:00,Short,1346.83,1335.13,74,EOD,0.708,708.43
2017-11-22 15:15:00,2017-11-23 15:15:00,Short,1337.23,1338.28,74,EOD,-0.238,-238.44
2017-11-24 09:15:00,2017-11-24 12:00:00,Short,1339.93,1350.65,74,SL,-0.96,-960.0
2017-11-24 12:00:00,2017-11-24 15:15:00,Long,1345.22,1344.1,74,EOD,-0.243,-243.43
2017-11-28 15:15:00,2017-11-29 14:00:00,Long,1344.22,1333.47,74,SL,-0.96,-960.0
2017-11-29 15:00:00,2017-11-29 15:15:00,Short,1328.34,1326.83,75,EOD,-0.047,-46.66
2017-11-30 09:45:00,2017-11-30 14:00:00,Short,1321.77,1332.34,75,SL,-0.96,-960.0
2017-11-30 15:15:00,2017-12-01 09:15:00,Short,1315.72,1326.25,76,SL,-0.96,-960.0
2017-12-01 09:15:00,2017-12-01 09:30:00,Short,1316.82,1327.36,75,SL,-0.96,-960.0
2017-12-01 14:45:00,2017-12-01 15:15:00,Short,1318.32,1315.0,75,EOD,0.092,91.87
2017-12-01 15:15:00,2017-12-11 14:45:00,Short,1313.82,1324.33,76,SL,-0.96,-960.0
2017-12-11 14:45:00,2017-12-11 15:15:00,Long,1319.39,1335.0,75,EOD,1.023,1023.17
2017-12-11 15:15:00,2017-12-12 09:15:00,Long,1331.32,1320.66,75,SL,-0.96,-960.0
2017-12-12 09:15:00,2017-12-12 09:30:00,Long,1331.67,1321.01,75,SL,-0.96,-960.0
2017-12-12 15:00:00,2017-12-12 15:15:00,Short,1307.85,1304.78,76,EOD,0.074,74.41
2017-12-12 15:15:00,2017-12-13 11:00:00,Short,1305.2,1315.64,76,SL,-0.96,-960.0
2017-12-13 12:45:00,2017-12-13 14:00:00,Long,1321.69,1311.12,75,SL,-0.96,-960.0
2017-12-13 15:00:00,2017-12-13 15:15:00,Short,1307.23,1317.68,76,SL,-0.96,-960.0
2017-12-14 09:30:00,2017-12-14 10:45:00,Short,1295.65,1274.92,77,TP,1.44,1440.0
2017-12-14 10:45:00,2017-12-14 15:15:00,Short,1275.86,1279.1,78,EOD,-0.414,-413.81
2017-12-15 10:15:00,2017-12-15 13:15:00,Long,1285.14,1274.86,77,SL,-0.96,-960.0
2017-12-18 09:15:00,2017-12-18 10:30:00,Short,1266.37,1276.5,78,SL,-0.96,-960.0
2017-12-18 12:15:00,2017-12-18 15:15:00,Long,1286.02,1288.3,77,EOD,0.017,17.08
2017-12-20 14:00:00,2017-12-20 15:15:00,Long,1290.88,1296.0,77,EOD,0.237,237.01
2017-12-22 11:45:00,2017-12-22 15:15:00,Long,1314.16,1320.03,76,EOD,0.287,286.92
2017-12-27 09:45:00,2017-12-27 15:15:00,Short,1318.37,1307.5,75,EOD,0.665,664.54
2017-12-28 09:15:00,2017-12-28 10:15:00,Short,1303.75,1314.18,76,SL,-0.96,-960.0
2017-12-28 12:15:00,2017-12-28 15:00:00,Long,1321.66,1311.09,75,SL,-0.96,-960.0
2018-01-03 09:15:00,2018-01-03 10:00:00,Short,1316.82,1327.36,75,SL,-0.96,-960.0
2018-01-03 11:45:00,2018-01-03 14:30:00,Long,1332.47,1321.81,75,SL,-0.96,-960.0
2018-01-05 09:30:00,2018-01-05 15:15:00,Long,1334.75,1345.75,74,EOD,0.664,664.35
2018-01-08 09:15:00,2018-01-08 15:15:00,Long,1350.15,1354.4,74,EOD,0.154,154.43
2018-01-10 13:15:00,2018-01-10 13:45:00,Long,1366.68,1388.55,73,TP,1.44,1440.0
2018-01-10 13:45:00,2018-01-11 09:15:00,Long,1378.44,1400.49,72,TP,1.44,1440.0
2018-01-11 09:15:00,2018-01-11 09:30:00,Long,1410.18,1398.9,70,SL,-0.96,-960.0
2018-01-11 09:30:00,2018-01-11 15:15:00,Long,1400.38,1396.0,71,EOD,-0.473,-472.76
2018-01-12 09:30:00,2018-01-12 15:15:00,Short,1381.81,1384.95,72,EOD,-0.387,-387.33
2018-01-12 15:15:00,2018-01-15 12:15:00,Long,1391.65,1380.51,71,SL,-0.96,-960.0
2018-01-15 12:30:00,2018-01-15 15:15:00,Short,1380.61,1368.7,72,EOD,0.703,702.62
2018-01-16 10:15:00,2018-01-16 15:15:00,Long,1420.74,1430.0,70,EOD,0.492,491.77
2018-01-17 09:30:00,2018-01-17 11:45:00,Long,1455.33,1443.68,68,SL,-0.96,-960.0
2018-01-22 09:15:00,2018-01-22 11:15:00,Long,1480.74,1504.43,67,TP,1.44,1440.0
2018-01-22 12:00:00,2018-01-22 13:30:00,Long,1504.33,1528.4,66,TP,1.44,1440.0
2018-01-22 14:15:00,2018-01-22 15:15:00,Long,1557.28,1544.82,64,SL,-0.96,-960.0
2018-01-22 15:15:00,2018-01-23 15:15:00,Long,1558.28,1548.85,64,EOD,-0.765,-765.07
2018-01-24 09:45:00,2018-01-24 10:00:00,Long,1575.77,1600.98,63,TP,1.44,1440.0
2018-01-24 10:00:00,2018-01-24 10:15:00,Long,1593.55,1619.04,62,TP,1.44,1440.0
2018-01-24 10:15:00,2018-01-24 11:00:00,Long,1618.41,1605.46,61,SL,-0.96,-960.0
2018-01-24 11:00:00,2018-01-24 12:15:00,Long,1610.3,1597.42,62,SL,-0.96,-960.0
2018-01-25 14:15:00,2018-01-25 15:15:00,Short,1556.72,1565.5,64,EOD,-0.724,-723.93
2018-01-29 10:15:00,2018-01-29 14:30:00,Long,1607.6,1594.74,62,SL,-0.96,-960.0
2018-01-30 15:15:00,2018-01-31 15:15:00,Short,1573.71,1555.58,63,EOD,0.992,992.23
2018-02-07 10:15:00,2018-02-07 15:15:00,Short,1485.31,1479.5,67,EOD,0.231,230.96
2018-02-08 09:15:00,2018-02-08 09:45:00,Short,1488.24,1500.14,67,SL,-0.96,-960.0
2018-02-09 09:30:00,2018-02-09 14:00:00,Short,1460.4,1472.08,68,SL,-0.96,-960.0
2018-02-12 09:15:00,2018-02-12 13:30:00,Long,1490.78,1478.85,67,SL,-0.96,-960.0
2018-02-14 12:30:00,2018-02-14 15:15:00,Short,1471.76,1448.22,67,TP,1.44,1440.0
2018-02-15 09:15:00,2018-02-15 15:15:00,Short,1464.12,1461.0,68,EOD,0.053,52.93
2018-02-16 14:00:00,2018-02-16 15:15:00,Short,1472.56,1465.5,67,EOD,0.32,319.66
2018-02-20 09:30:00,2018-02-20 15:15:00,Long,1478.07,1471.5,67,EOD,-0.604,-604.41
2018-02-21 15:15:00,2018-02-22 15:15:00,Long,1521.01,1520.03,65,EOD,-0.224,-224.44
2018-03-05 14:00:00,2018-03-06 14:45:00,Long,1540.65,1528.32,64,SL,-0.96,-960.0
2018-03-07 09:15:00,2018-03-07 15:15:00,Short,1528.74,1513.7,65,EOD,0.824,823.51
2018-03-08 14:45:00,2018-03-08 15:15:00,Short,1504.95,1501.0,66,EOD,0.102,102.28
2018-03-08 15:15:00,2018-03-09 10:15:00,Short,1501.75,1513.76,66,SL,-0.96,-960.0
2018-03-09 12:15:00,2018-03-09 14:30:00,Long,1522.76,1510.58,65,SL,-0.96,-960.0
2018-03-13 09:30:00,2018-03-13 10:15:00,Short,1442.36,1453.9,69,SL,-0.96,-960.0
2018-03-13 10:15:00,2018-03-13 15:15:00,Short,1450.15,1443.05,68,EOD,0.33,329.92
2018-03-14 12:30:00,2018-03-14 15:15:00,Short,1438.28,1443.93,69,EOD,-0.553,-552.8
2018-03-15 12:00:00,2018-03-15 15:15:00,Short,1432.18,1433.45,69,EOD,-0.248,-248.43
2018-03-16 09:15:00,2018-03-16 14:30:00,Short,1433.58,1410.65,69,TP,1.44,1440.0
2018-03-16 14:30:00,2018-03-16 15:15:00,Short,1411.44,1414.5,70,EOD,-0.377,-376.52
2018-03-19 11:00:00,2018-03-19 15:15:00,Long,1423.61,1414.38,70,EOD,-0.808,-808.45
2018-03-21 11:15:00,2018-03-21 13:30:00,Long,1439.55,1428.03,69,SL,-0.96,-960.0
2018-03-22 13:15:00,2018-03-22 15:15:00,Short,1419.32,1412.0,70,EOD,0.356,355.74
2018-03-28 12:00:00,2018-03-28 15:00:00,Long,1431.42,1419.96,69,SL,-0.96,-960.0
2018-03-28 15:15:00,2018-04-03 09:15:00,Short,1423.77,1435.16,70,SL,-0.96,-960.0
2018-04-05 12:15:00,2018-04-05 15:15:00,Long,1475.24,1477.05,67,EOD,-0.037,-37.12
2018-04-06 11:30:00,2018-04-06 14:15:00,Short,1466.77,1478.5,68,SL,-0.96,-960.0
2018-04-06 14:45:00,2018-04-06 15:15:00,Long,1477.24,1469.85,67,EOD,-0.66,-660.14
2018-04-09 13:15:00,2018-04-09 15:15:00,Short,1464.05,1462.53,68,EOD,-0.056,-56.34
2018-04-11 14:45:00,2018-04-11 15:15:00,Long,1499.5,1505.0,66,EOD,0.207,206.83
2018-04-11 15:15:00,2018-04-12 09:15:00,Long,1509.7,1533.86,66,TP,1.44,1440.0
2018-04-12 09:15:00,2018-04-12 09:30:00,Long,1505.75,1529.84,66,TP,1.44,1440.0
2018-04-12 09:30:00,2018-04-12 12:30:00,Long,1542.75,1567.44,64,TP,1.44,1440.0
2018-04-12 14:15:00,2018-04-12 15:15:00,Long,1575.34,1567.55,63,EOD,-0.654,-654.32
2018-04-13 13:00:00,2018-04-13 14:00:00,Long,1611.49,1598.59,62,SL,-0.96,-960.0
2018-04-13 14:00:00,2018-04-13 14:15:00,Long,1613.04,1600.13,61,SL,-0.96,-960.0
2018-04-17 12:45:00,2018-04-17 14:15:00,Short,1576.06,1588.67,63,SL,-0.96,-960.0
2018-04-18 12:00:00,2018-04-18 15:15:00,Short,1577.59,1579.65,63,EOD,-0.291,-290.53
2018-04-19 12:15:00,2018-04-19 14:00:00,Long,1607.3,1594.44,62,SL,-0.96,-960.0
2018-04-20 09:30:00,2018-04-20 10:45:00,Long,1658.33,1684.86,60,TP,1.44,1440.0
2018-04-20 10:45:00,2018-04-20 15:15:00,Long,1679.84,1706.72,59,TP,1.44,1440.0
2018-04-30 09:30:00,2018-04-30 15:15:00,Long,1761.28,1764.5,56,EOD,0.023,22.81
2018-05-02 09:30:00,2018-05-02 15:15:00,Short,1747.61,1750.0,57,EOD,-0.297,-297.0
2018-05-07 09:45:00,2018-05-07 15:15:00,Short,1727.29,1714.0,57,EOD,0.609,609.18
2018-05-09 15:15:00,2018-05-10 10:45:00,Long,1747.07,1733.1,57,SL,-0.96,-960.0
2018-05-10 15:15:00,2018-05-11 09:15:00,Short,1724.14,1737.93,58,SL,-0.96,-960.0
2018-05-11 09:15:00,2018-05-11 15:15:00,Short,1726.24,1730.5,57,EOD,-0.407,-406.99
2018-05-14 11:45:00,2018-05-14 15:15:00,Short,1707.65,1721.31,58,SL,-0.96,-960.0
2018-05-15 09:45:00,2018-05-15 15:15:00,Long,1727.44,1743.5,57,EOD,0.77,769.51
2018-05-17 09:15:00,2018-05-17 15:15:00,Long,1758.26,1744.19,56,SL,-0.96,-960.0
2018-05-18 10:45:00,2018-05-18 14:30:00,Short,1738.13,1752.04,57,SL,-0.96,-960.0
2018-05-18 14:30:00,2018-05-18 15:15:00,Long,1743.97,1747.5,57,EOD,0.042,42.32
2018-05-18 15:15:00,2018-05-21 09:15:00,Long,1754.63,1782.7,56,TP,1.44,1440.0
2018-05-21 09:30:00,2018-05-21 15:15:00,Long,1786.92,1775.0,55,EOD,-0.827,-827.24
2018-05-22 10:30:00,2018-05-22 15:15:00,Short,1759.07,1757.2,56,EOD,-0.054,-53.69
2018-05-30 13:45:00,2018-05-30 14:45:00,Long,1763.58,1749.47,56,SL,-0.96,-960.0
2018-05-31 14:45:00,2018-05-31 15:15:00,Short,1738.53,1746.0,57,EOD,-0.59,-589.66
2018-06-01 09:30:00,2018-06-01 13:00:00,Long,1752.88,1738.85,57,SL,-0.96,-960.0
2018-06-04 15:15:00,2018-06-05 11:00:00,Long,1746.02,1732.05,57,SL,-0.96,-960.0
2018-06-05 14:30:00,2018-06-05 15:15:00,Short,1713.59,1723.0,58,EOD,-0.709,-708.98
2018-06-06 12:00:00,2018-06-06 15:15:00,Long,1730.06,1725.0,57,EOD,-0.453,-452.74
2018-06-07 11:00:00,2018-06-07 15:15:00,Long,1739.87,1734.05,57,EOD,-0.494,-494.48
2018-06-11 14:00:00,2018-06-11 15:15:00,Long,1759.88,1750.9,56,EOD,-0.67,-670.23
2018-06-12 10:30:00,2018-06-12 15:15:00,Long,1768.88,1781.05,56,EOD,0.528,527.78
2018-06-13 09:30:00,2018-06-13 15:15:00,Long,1809.9,1824.0,55,EOD,0.619,618.8
2018-06-14 09:45:00,2018-06-14 15:15:00,Short,1807.65,1785.0,55,EOD,1.093,1092.77
