date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2005-03-23 00:00:00+05:30,45.5,45.85,38.36,39.02,20877099,,,,,,1,,,
2005-03-24 00:00:00+05:30,39.28,39.85,35.75,36.92,12264789,41.076666666666675,42.105000000000004,40.048333333333346,0.05006897671021644,,1,,,
2005-03-28 00:00:00+05:30,37.67,39.41,37.5,37.88,12357939,37.50666666666667,37.8,37.21333333333334,0.01564166370423015,,1,,,
2005-03-29 00:00:00+05:30,38.29,38.38,36.33,36.8,6240719,38.26333333333333,38.455,38.07166666666666,0.010018294276505097,,1,,,
2005-03-30 00:00:00+05:30,36.7,37.19,36.01,36.22,4663489,37.17,37.355000000000004,36.985,0.009954264191552448,,1,,,
2005-03-31 00:00:00+05:30,36.6,37.5,35.66,36.25,12030149,36.47333333333333,36.599999999999994,36.346666666666664,0.006945713763480086,,1,,,
2005-04-01 00:00:00+05:30,36.6,39.65,36.14,39.16,10562899,36.47,36.58,36.36,0.006032355360570301,,1,,,
2005-04-04 00:00:00+05:30,39.3,39.4,37.21,37.37,3596429,38.31666666666666,37.894999999999996,38.73833333333333,0.022009569377990444,,1,,,
2005-04-05 00:00:00+05:30,37.59,37.79,36.4,36.58,2798149,37.99333333333333,38.305,37.681666666666665,0.016406387085453628,,1,,,
2005-04-06 00:00:00+05:30,36.7,37.59,36.7,37.19,2926249,36.92333333333333,37.095,36.751666666666665,0.009298546537871275,,1,,,
2005-04-07 00:00:00+05:30,37.74,37.9,36.62,36.78,1894759,37.160000000000004,37.145,37.175000000000004,0.0008073196986006764,,1,,,
2005-04-08 00:00:00+05:30,37.25,37.25,36.02,36.21,1761329,37.1,37.26,36.940000000000005,0.008625336927223535,,1,,,
2005-04-11 00:00:00+05:30,36.15,36.5,35.7,36.17,2436629,36.49333333333334,36.635000000000005,36.351666666666674,0.00776397515527945,,1,,,
2005-04-12 00:00:00+05:30,36.17,37.0,36.02,36.89,1988079,36.123333333333335,36.1,36.14666666666667,0.001291870443849779,,1,,,
2005-04-13 00:00:00+05:30,37.3,37.45,36.21,36.63,2307849,36.63666666666667,36.510000000000005,36.763333333333335,0.00691474843053399,,1,,,
2005-04-15 00:00:00+05:30,36.3,36.5,35.1,35.42,1662219,36.76333333333333,36.83,36.69666666666666,0.003626802067277359,,1,,,
2005-04-18 00:00:00+05:30,34.5,36.17,34.5,35.84,7291929,35.67333333333333,35.8,35.54666666666667,0.007101476359558876,,1,,,
2005-04-19 00:00:00+05:30,36.1,36.85,34.2,34.67,3898009,35.50333333333334,35.335,35.671666666666674,0.00948267768284686,,1,,,
2005-04-20 00:00:00+05:30,35.0,35.68,34.6,35.57,3159939,35.24,35.525000000000006,34.955,0.016174801362088743,,1,,,
2005-04-21 00:00:00+05:30,35.69,36.38,35.1,36.11,2540419,35.28333333333333,35.14,35.42666666666666,0.008124704770902082,,1,,,
2005-04-22 00:00:00+05:30,36.5,36.6,35.55,35.82,1446849,35.86333333333334,35.74,35.98666666666667,0.006877962635932791,,1,,,
2005-04-25 00:00:00+05:30,35.9,36.0,34.95,35.09,1250419,35.99,36.075,35.905,0.004723534315087571,,1,,,
2005-04-26 00:00:00+05:30,35.29,35.34,34.25,34.48,1768609,35.34666666666667,35.475,35.21833333333334,0.00726141078838157,,1,,,
2005-04-27 00:00:00+05:30,34.5,34.7,33.02,33.31,1543539,34.69,34.795,34.584999999999994,0.006053617757278984,,1,,,
2005-04-28 00:00:00+05:30,33.5,33.67,32.44,32.77,2523129,33.67666666666667,33.86,33.49333333333334,0.010887855092546571,,1,36.205999999999996,39.08612221962888,33.325877780371115
2005-04-29 00:00:00+05:30,32.77,32.8,31.25,31.57,2178069,32.96,33.055,32.865,0.005764563106796047,19.869799999999998,1,35.908,39.087891822059355,32.72810817794065
2005-05-02 00:00:00+05:30,31.8,32.0,30.34,31.09,3395039,31.873333333333335,32.025,31.72166666666667,0.009516837481698204,19.869799999999998,1,35.6748,39.34146331151361,32.00813668848639
2005-05-03 00:00:00+05:30,31.05,31.75,31.0,31.25,3020789,31.143333333333334,31.17,31.116666666666667,0.0017125120411003285,19.869799999999998,1,35.4096,39.348844516401584,31.470355483598414
2005-05-04 00:00:00+05:30,31.45,31.9,31.3,31.66,2146129,31.333333333333332,31.375,31.291666666666664,0.002659574468085182,19.869799999999998,1,35.204,39.36197643090963,31.046023569090373
2005-05-05 00:00:00+05:30,31.9,34.19,31.85,32.77,4882199,31.62,31.6,31.64,0.001265022137887386,20.41265020776447,1,35.066,39.30809005090651,30.823909949093498
2005-05-06 00:00:00+05:30,32.85,32.95,31.86,32.7,3046279,32.93666666666667,33.019999999999996,32.85333333333334,0.00506021657726922,20.41265020776447,1,34.924,39.23515390585861,30.61284609414139
2005-05-09 00:00:00+05:30,32.65,33.44,32.6,33.24,1779789,32.50333333333334,32.405,32.601666666666674,0.006050661470618578,20.872874431475736,1,34.687200000000004,38.680256052699484,30.694143947300525
2005-05-10 00:00:00+05:30,33.44,34.1,32.91,33.76,2830729,33.093333333333334,33.019999999999996,33.16666666666667,0.004431909750201714,21.510559454216704,1,34.5428,38.39598785423186,30.689612145768134
2005-05-11 00:00:00+05:30,33.76,33.76,32.71,32.91,2475999,33.589999999999996,33.504999999999995,33.675,0.005061030068472811,21.510559454216704,1,34.396,38.2069568352318,30.5850431647682
2005-05-12 00:00:00+05:30,30.29,33.67,30.29,33.38,1226889,33.126666666666665,33.235,33.01833333333333,0.006540551418796596,21.510559454216704,1,34.2436,37.896902637340624,30.590297362659374
2005-05-13 00:00:00+05:30,33.4,34.2,32.85,33.75,1326829,32.446666666666665,31.98,32.91333333333333,0.028765153071707208,21.510559454216704,1,34.1224,37.629180996868776,30.615619003131222
2005-05-16 00:00:00+05:30,34.14,34.9,33.6,33.91,1296169,33.6,33.525000000000006,33.675,0.00446428571428546,22.20336855931444,1,34.0304,37.432396966488945,30.628403033511056
2005-05-17 00:00:00+05:30,34.37,34.4,33.8,33.95,1083619,34.13666666666666,34.25,34.023333333333326,0.0066399765647888005,22.367233816941855,1,33.9416,37.22954978063838,30.653650219361623
2005-05-18 00:00:00+05:30,34.0,34.0,33.4,33.78,1242779,34.05,34.099999999999994,34.0,0.0029368575624080565,22.367233816941855,1,33.8172,36.87693865550637,30.757461344493628
2005-05-19 00:00:00+05:30,34.1,34.4,33.03,33.26,926089,33.72666666666667,33.7,33.75333333333333,0.0015813401858072976,22.367233816941855,1,33.6824,36.5237195807582,30.841080419241806
2005-05-20 00:00:00+05:30,33.2,33.52,32.41,32.62,709739,33.56333333333333,33.715,33.41166666666666,0.009037640282054078,22.367233816941855,1,33.5704,36.3489664217362,30.791833578263798
2005-05-23 00:00:00+05:30,32.51,32.79,31.65,31.78,1590069,32.85,32.965,32.735,0.007001522070015341,22.367233816941855,1,33.407999999999994,36.11052622558965,30.705473774410336
2005-05-24 00:00:00+05:30,32.13,32.13,30.77,31.0,2412879,32.07333333333333,32.22,31.926666666666662,0.009145707753065993,22.367233816941855,1,33.2612,36.070181708733585,30.452218291266416
2005-05-25 00:00:00+05:30,31.11,31.38,30.5,30.61,2095699,31.3,31.450000000000003,31.15,0.00958466453674135,22.367233816941855,1,33.062799999999996,35.89205019042145,30.233549809578545
2005-05-26 00:00:00+05:30,30.8,30.99,29.5,29.66,2521969,30.83,30.939999999999998,30.72,0.007135906584495585,22.367233816941855,1,32.80480000000001,35.651794878815174,29.95780512118484
2005-05-27 00:00:00+05:30,29.8,31.47,29.7,30.7,4761379,30.049999999999997,30.244999999999997,29.854999999999997,0.012978369384359421,22.367233816941855,1,32.6,35.281754649478536,29.918245350521463
2005-05-30 00:00:00+05:30,31.39,31.4,30.75,31.13,2479779,30.623333333333335,30.585,30.66166666666667,0.002503537607488886,22.367233816941855,1,32.4416,34.980334676960105,29.902865323039897
2005-05-31 00:00:00+05:30,31.25,31.64,31.0,31.48,1907749,31.093333333333334,31.075,31.111666666666668,0.001179245283018938,22.367233816941855,1,32.3216,34.74455475814133,29.898645241858667
2005-06-01 00:00:00+05:30,31.7,31.7,30.86,30.97,2832949,31.373333333333335,31.32,31.42666666666667,0.0033999150021250253,22.367233816941855,1,32.228,34.67169556205344,29.78430443794656
2005-06-02 00:00:00+05:30,30.8,30.8,30.19,30.4,2975799,31.176666666666666,31.28,31.07333333333333,0.006628889126483606,22.367233816941855,1,32.1332,34.667633080592125,29.59876691940788
2005-09-01 00:00:00+05:30,27.62,28.0,27.59,27.64,1164179,30.463333333333335,30.495,30.43166666666667,0.002079002079002054,22.367233816941855,1,31.976,35.05885062888224,28.893149371117754
2005-09-02 00:00:00+05:30,27.9,28.31,27.7,27.86,1649229,27.743333333333336,27.795,27.69166666666667,0.003724618526973389,22.367233816941855,1,31.846799999999998,35.3141089046117,28.379491095388293
2005-09-05 00:00:00+05:30,27.82,28.4,26.95,27.07,2530199,27.956666666666667,28.005,27.908333333333335,0.003457732204602266,22.367233816941855,1,31.6796,35.61714636290159,27.742053637098405
2005-09-06 00:00:00+05:30,27.32,27.64,27.01,27.16,1301529,27.47333333333333,27.674999999999997,27.27166666666666,0.014680902693521089,22.367233816941855,1,31.4996,35.81734192836945,27.18185807163055
2005-09-08 00:00:00+05:30,27.49,27.75,27.41,27.61,1753409,27.27,27.325000000000003,27.214999999999996,0.004033736707004273,22.367233816941855,1,31.293200000000002,35.83576568912322,26.750634310876784
2005-09-09 00:00:00+05:30,27.5,28.5,27.41,28.26,3001789,27.59,27.58,27.6,0.0007249003262052601,22.367233816941855,1,31.1156,35.770074251728055,26.461125748271943
2005-09-12 00:00:00+05:30,28.5,29.1,28.5,28.82,4219139,28.05666666666667,27.955,28.15833333333334,0.0072472377331593285,22.367233816941855,1,30.938799999999997,35.59284880077545,26.284751199224548
2005-09-13 00:00:00+05:30,28.85,30.3,28.71,29.75,6678599,28.80666666666667,28.8,28.813333333333336,0.000462855820412014,22.367233816941855,1,30.778399999999998,35.30718678676744,26.249613213232557
2005-09-14 00:00:00+05:30,29.9,30.75,29.11,29.54,6481579,29.58666666666667,29.505000000000003,29.668333333333337,0.005520504731861221,22.367233816941855,1,30.643600000000003,35.11077048700846,26.17642951299155
2005-09-15 00:00:00+05:30,29.7,29.9,29.5,29.65,3713049,29.8,29.93,29.67,0.008724832214765034,22.367233816941855,1,30.4944,34.833347632779095,26.155452367220906
2005-09-16 00:00:00+05:30,30.0,31.75,29.82,31.45,9065659,29.683333333333334,29.7,29.666666666666668,0.0011229646266141978,22.367233816941855,1,30.402399999999997,34.55485577459884,26.24994422540115
2005-09-19 00:00:00+05:30,31.5,32.3,31.35,31.55,3775289,31.006666666666664,30.785,31.228333333333328,0.014298000430014881,22.37194940681106,1,30.308000000000003,34.238577565701924,26.37742243429808
2005-09-20 00:00:00+05:30,31.5,31.95,30.1,31.03,2036349,31.733333333333334,31.825,31.64166666666667,0.005777310924369643,22.37194940681106,1,30.1912,33.8457875608609,26.5366124391391
2005-09-21 00:00:00+05:30,31.15,31.3,28.4,30.02,4504839,31.026666666666667,31.025,31.028333333333336,0.00010743446497649572,22.37194940681106,1,30.0408,33.388859354312466,26.692740645687536
2005-09-22 00:00:00+05:30,29.8,29.85,28.0,28.14,4088079,29.906666666666666,29.85,29.96333333333333,0.0037895675434684484,22.37194940681106,1,29.836,32.992215455256364,26.679784544743633
2005-09-23 00:00:00+05:30,28.2,29.94,27.52,28.45,2065169,28.663333333333338,28.925,28.401666666666674,0.0182579369694148,22.37194940681106,1,29.6692,32.65544537504859,26.682954624951407
2005-09-26 00:00:00+05:30,28.51,29.4,28.51,29.16,2224219,28.636666666666667,28.73,28.543333333333333,0.006518449540216532,22.37194940681106,1,29.5644,32.428372513834425,26.700427486165573
2005-09-27 00:00:00+05:30,29.5,30.15,29.2,29.57,1982139,29.02333333333333,28.955,29.09166666666666,0.004708854944297572,22.37194940681106,1,29.5072,32.31068080785281,26.703719192147187
2005-09-28 00:00:00+05:30,29.7,29.89,29.52,29.58,1268199,29.639999999999997,29.674999999999997,29.604999999999997,0.002361673414305003,22.37194940681106,1,29.465999999999998,32.23348550131686,26.69851449868313
2005-09-29 00:00:00+05:30,29.7,30.2,29.3,29.61,2471889,29.66333333333333,29.705,29.621666666666663,0.0028093044162266225,22.37194940681106,1,29.463999999999995,32.23099403685643,26.697005963143564
2005-09-30 00:00:00+05:30,29.7,29.78,28.1,29.0,2801069,29.703333333333333,29.75,29.656666666666666,0.0031421838177533514,22.37194940681106,1,29.396,32.12139465032113,26.67060534967887
2005-10-03 00:00:00+05:30,29.0,29.94,29.0,29.29,1123959,28.959999999999997,28.94,28.979999999999993,0.001381215469612985,22.37194940681106,1,29.322400000000002,31.95428619814745,26.690513801852553
2005-10-04 00:00:00+05:30,29.48,29.8,29.25,29.39,1025769,29.409999999999997,29.47,29.349999999999994,0.004080244814689036,22.37194940681106,1,29.2388,31.719679327980103,26.7579206720199
2005-10-05 00:00:00+05:30,29.5,29.6,29.06,29.18,765759,29.48,29.525,29.435000000000002,0.0030529172320215843,22.37194940681106,1,29.167199999999998,31.545283396350722,26.789116603649273
2005-10-06 00:00:00+05:30,29.1,29.1,28.21,28.34,1251929,29.28,29.33,29.230000000000004,0.003415300546447893,22.37194940681106,1,29.0848,31.428821296831362,26.74077870316864
2005-10-07 00:00:00+05:30,28.5,28.77,28.04,28.13,1093829,28.55,28.655,28.445,0.007355516637478138,22.37194940681106,1,29.104400000000002,31.407608753022398,26.801191246977606
2005-10-10 00:00:00+05:30,28.13,28.43,27.5,27.66,610909,28.313333333333333,28.405,28.221666666666664,0.006475158935719465,22.37194940681106,1,29.0964,31.418157127694233,26.774642872305765
2005-10-11 00:00:00+05:30,27.7,28.49,27.2,28.07,2489319,27.863333333333333,27.965,27.761666666666667,0.007297523627228131,22.37194940681106,1,29.1364,31.34902472190812,26.923775278091878
2005-10-13 00:00:00+05:30,27.61,28.11,26.55,26.98,1262369,27.919999999999998,27.845,27.994999999999997,0.005372492836676167,22.37194940681106,1,29.1292,31.368513609121997,26.889886390878004
2005-10-14 00:00:00+05:30,26.8,27.5,25.65,25.76,2176999,27.213333333333335,27.33,27.09666666666667,0.008574228319451023,22.37194940681106,1,29.0552,31.59283429989409,26.51756570010591
2005-10-17 00:00:00+05:30,26.5,26.5,25.24,25.41,1097549,26.30333333333333,26.575,26.031666666666663,0.020656444050183877,22.37194940681106,1,28.9412,31.841618287074976,26.04078171292502
2005-10-18 00:00:00+05:30,25.5,26.04,25.01,25.11,984859,25.716666666666665,25.869999999999997,25.563333333333333,0.011924821775761435,22.37194940681106,1,28.792800000000003,32.059370164560825,25.52622983543918
