date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2007-11-27 00:00:00+05:30,154.0,210.0,154.0,192.58,136471829,,,,,,1,,,
2007-11-28 00:00:00+05:30,196.8,198.0,174.8,178.78,22906689,185.52666666666667,182.0,189.05333333333334,0.038017895001617064,,1,,,
2007-11-29 00:00:00+05:30,181.8,182.95,168.2,176.84,25620604,183.86,186.4,181.32000000000002,0.027629718263896354,,1,,,
2007-11-30 00:00:00+05:30,178.0,191.6,178.0,184.31,23048809,175.99666666666667,175.575,176.41833333333335,0.004791757419648263,,1,,,
2007-12-03 00:00:00+05:30,187.95,199.0,184.4,193.86,14887349,184.63666666666668,184.8,184.47333333333336,0.0017692404903322946,,1,,,
2007-12-04 00:00:00+05:30,197.0,211.2,195.2,208.29,24246249,192.42,191.7,193.14,0.007483629560336752,,1,,,
2007-12-05 00:00:00+05:30,212.2,219.9,210.0,216.49,14241044,204.89666666666665,203.2,206.5933333333333,0.01656119344710334,,1,,,
2007-12-06 00:00:00+05:30,217.8,221.94,210.2,216.26,8747579,215.46333333333334,214.95,215.9766666666667,0.004764925199956834,,1,,,
2007-12-07 00:00:00+05:30,220.0,226.8,215.6,220.48,11239519,216.13333333333333,216.07,216.19666666666666,0.0005860579888957364,,1,,,
2007-12-10 00:00:00+05:30,222.0,222.0,212.22,215.08,5061749,220.96,221.2,220.72000000000003,0.002172338884865864,,1,,,
2007-12-11 00:00:00+05:30,216.2,217.8,208.2,209.53,4052319,216.43333333333337,217.11,215.75666666666672,0.006252887725242396,,1,,,
2007-12-12 00:00:00+05:30,206.4,213.0,203.2,207.36,3723994,211.84333333333333,213.0,210.68666666666667,0.01092001951127405,,1,,,
2007-12-13 00:00:00+05:30,208.0,230.0,206.05,225.99,15338434,207.85333333333332,208.1,207.60666666666665,0.002373468471358038,,1,,,
2007-12-14 00:00:00+05:30,227.98,228.0,220.22,222.1,5353684,220.67999999999998,218.025,223.33499999999995,0.024061990212071532,,1,,,
2007-12-17 00:00:00+05:30,228.0,233.6,204.3,208.85,7024774,223.44000000000003,224.11,222.77000000000004,0.005997135696383704,,1,,,
2007-12-18 00:00:00+05:30,209.0,221.98,206.31,214.99,6134919,215.58333333333334,218.95,212.2166666666667,0.031233088519520485,,1,,,
2007-12-19 00:00:00+05:30,218.2,223.2,209.26,213.38,4228329,214.42666666666665,214.14499999999998,214.70833333333331,0.0026271608008954076,,1,,,
2007-12-20 00:00:00+05:30,216.7,216.7,210.2,212.04,3116439,215.27999999999997,216.23,214.32999999999996,0.008825715347454638,,1,,,
2007-12-24 00:00:00+05:30,219.0,238.4,217.05,231.36,10304459,212.98,213.45,212.51,0.004413559958681556,,1,,,
2007-12-26 00:00:00+05:30,235.0,242.8,229.6,239.98,7335154,228.9366666666667,227.72500000000002,230.14833333333337,0.010585169115184749,,1,,,
2007-12-27 00:00:00+05:30,243.0,248.0,240.8,242.33,4887474,237.46,236.2,238.72000000000003,0.010612313652825901,,1,,,
2007-12-28 00:00:00+05:30,237.88,254.8,235.0,249.82,5820689,243.71,244.4,243.02,0.005662467687005028,,1,,,
2007-12-31 00:00:00+05:30,252.67,259.0,252.2,253.76,3686244,246.54,244.9,248.17999999999998,0.013304129147399906,,1,,,
2008-01-01 00:00:00+05:30,255.8,263.8,252.74,259.37,2456739,254.98666666666668,255.6,254.37333333333336,0.004810709056682562,,1,,,
2008-01-02 00:00:00+05:30,262.05,264.8,254.0,261.49,3519074,258.63666666666666,258.27,259.00333333333333,0.0028353803920558385,,1,218.2128,264.29512234425687,172.1304776557431
2008-01-03 00:00:00+05:30,261.0,262.94,252.23,255.16,2525289,260.09666666666664,259.4,260.7933333333333,0.005356982660292904,147.39159999999998,1,220.716,267.7458332550733,173.6861667449267
2008-01-04 00:00:00+05:30,255.76,258.96,246.6,248.07,2753974,256.77666666666664,257.585,255.9683333333333,0.006296003011696316,147.39159999999998,1,223.48760000000001,268.42551567218044,178.5496843278196
2008-01-07 00:00:00+05:30,248.0,255.78,243.0,245.45,3154814,251.20999999999995,252.77999999999997,249.63999999999993,0.012499502408343792,147.39159999999998,1,226.232,267.68444369153644,184.77955630846355
2008-01-08 00:00:00+05:30,248.0,251.0,237.0,240.96,2652494,248.07666666666668,249.39,246.76333333333338,0.01058812463888828,147.39159999999998,1,228.498,266.5936644252335,190.4023355747665
2008-01-09 00:00:00+05:30,240.0,242.0,230.2,236.05,3137534,242.98666666666668,244.0,241.97333333333336,0.008340649692712806,147.39159999999998,1,230.18560000000002,265.6404492954067,194.73075070459333
2008-01-10 00:00:00+05:30,237.0,239.96,222.0,224.31,2194029,236.08333333333334,236.1,236.0666666666667,0.00014119308153887617,147.39159999999998,1,230.8264,265.2389079027961,196.41389209720396
2008-01-11 00:00:00+05:30,225.6,226.0,212.6,217.17,3084689,228.75666666666666,230.98000000000002,226.5333333333333,0.019438413452431472,147.39159999999998,1,230.8536,265.22178476672866,196.4854152332713
2008-01-14 00:00:00+05:30,216.48,216.48,206.22,207.03,4179579,218.59,219.3,217.88,0.006496180063131963,147.39159999999998,1,230.48440000000002,265.66054831899595,195.3082516810041
2008-01-15 00:00:00+05:30,209.12,215.74,207.21,209.91,4152464,209.91,211.35,208.47,0.013720165785336552,147.39159999999998,1,230.0616,265.9553492853561,194.16785071464392
2008-01-16 00:00:00+05:30,209.2,212.8,200.0,206.08,4080939,210.95333333333335,211.47500000000002,210.43166666666667,0.004945801599089928,147.39159999999998,1,229.70159999999998,266.3615215187376,193.04167848126238
2008-01-17 00:00:00+05:30,210.0,210.7,202.2,204.18,1680014,206.29333333333332,206.4,206.18666666666664,0.0010341261633920954,147.39159999999998,1,229.48760000000001,266.67469508633343,192.30050491366663
2008-01-18 00:00:00+05:30,202.0,214.4,194.98,198.92,3384269,205.6933333333333,206.45,204.9366666666666,0.007357230829066142,147.39159999999998,1,229.15,267.27589335346784,191.02410664653218
2008-01-21 00:00:00+05:30,199.0,201.0,159.14,165.01,3943114,202.76666666666665,204.69,200.8433333333333,0.01897090251520644,147.39159999999998,1,226.71079999999998,272.38812038375283,181.03347961624715
2008-01-22 00:00:00+05:30,140.0,162.0,132.01,147.11,2730804,175.04999999999998,180.07,170.02999999999997,0.057355041416738195,262.80428138478067,-1,223.71120000000002,279.03598339984717,168.38641660015287
2008-01-23 00:00:00+05:30,152.0,176.38,152.0,171.4,2677309,147.04,147.005,147.075,0.00047606093579973603,262.80428138478067,-1,222.2132,280.98694127142153,163.43945872857844
2008-01-24 00:00:00+05:30,175.0,187.0,162.4,162.83,2555084,166.59333333333333,164.19,168.99666666666667,0.02885269518588182,262.80428138478067,-1,220.1268,283.31549182883913,156.93810817116088
2008-01-25 00:00:00+05:30,164.0,176.6,164.0,173.14,2020224,170.74333333333334,174.7,166.7866666666667,0.04634636784257051,262.80428138478067,-1,218.5172,284.30782195054854,152.72657804945146
2008-01-28 00:00:00+05:30,167.0,167.0,156.64,164.16,2335259,171.24666666666667,170.3,172.19333333333333,0.011056176275937147,262.80428138478067,-1,216.602,285.73791066876896,147.46608933123105
2008-01-29 00:00:00+05:30,168.0,172.0,164.01,168.15,1100349,162.6,161.82,163.38,0.009594095940959424,262.80428138478067,-1,214.0736,285.45266244943264,142.6945375505674
2008-01-30 00:00:00+05:30,169.96,172.8,164.45,166.09,1430949,168.0533333333333,168.005,168.10166666666663,0.0005752142177084791,262.80428138478067,-1,211.118,284.06341630561855,138.17258369438144
2008-01-31 00:00:00+05:30,166.2,169.98,162.51,167.53,971499,167.78,168.625,166.935,0.01007271426868517,262.80428138478067,-1,208.12599999999998,281.83720316478355,134.4147968352164
2008-02-01 00:00:00+05:30,166.33,170.46,164.0,165.07,1021954,166.67333333333332,166.245,167.10166666666663,0.00513979440822343,262.80428138478067,-1,204.73600000000002,278.26042989918386,131.21157010081617
2008-02-04 00:00:00+05:30,169.58,174.48,168.0,171.22,1401149,166.51000000000002,167.23000000000002,165.79000000000002,0.008648129241486982,262.80428138478067,-1,201.43439999999998,273.24968173418245,129.61911826581752
2008-02-05 00:00:00+05:30,171.2,171.4,166.0,166.86,810464,171.23333333333335,171.24,171.2266666666667,7.786645902270512e-05,262.80428138478067,-1,197.734,266.7041363780006,128.76386362199943
2008-02-06 00:00:00+05:30,160.6,164.98,156.0,161.5,966299,168.08666666666667,168.7,167.47333333333336,0.007297822551857956,262.80428138478067,-1,193.73440000000002,258.9462436065106,128.52255639348942
2008-02-07 00:00:00+05:30,165.0,166.0,158.4,159.25,1064659,160.82666666666668,160.49,161.16333333333336,0.004186702039462855,262.80428138478067,-1,189.898,251.38201262116843,128.41398737883156
2008-02-08 00:00:00+05:30,162.0,166.0,153.03,156.81,1425124,161.21666666666667,162.2,160.23333333333335,0.012198904166235749,261.34414770698663,-1,186.24759999999998,244.21927923184558,128.27592076815438
2008-02-11 00:00:00+05:30,157.0,157.0,139.0,142.24,1119774,158.61333333333332,159.515,157.71166666666664,0.011369367854741142,250.7959817987072,-1,182.1192,237.27008392256283,126.96831607743718
2008-02-12 00:00:00+05:30,145.0,146.99,131.12,136.26,1517044,146.08,148.0,144.16000000000003,0.026286966046002017,242.18274252675891,-1,177.9312,230.4097180644423,125.45268193555768
2008-02-13 00:00:00+05:30,163.18,163.18,132.8,134.19,1074499,138.12333333333333,139.055,137.19166666666666,0.013490358858025513,242.18274252675891,-1,173.8568,223.38731123338016,124.32628876661983
2008-02-14 00:00:00+05:30,136.0,142.8,136.0,141.96,1345159,143.39000000000001,147.99,138.79000000000002,0.06416068066113388,242.18274252675891,-1,170.56280000000004,217.09634352120634,124.02925647879376
2008-02-15 00:00:00+05:30,140.0,152.74,136.25,145.75,1765244,140.25333333333333,139.4,141.10666666666665,0.012168457077668856,242.18274252675891,-1,167.706,211.10734191473807,124.30465808526192
2008-05-20 00:00:00+05:30,155.2,180.94,154.0,176.81,17805684,144.91333333333333,144.495,145.33166666666665,0.005773565809449175,242.18274252675891,-1,166.49720000000002,207.03943260551893,125.95496739448112
2008-05-21 00:00:00+05:30,178.91,185.2,173.96,180.27,12583099,170.58333333333334,167.47,173.6966666666667,0.03650219833903285,242.18274252675891,-1,165.3116,202.2825757209625,128.34062427903748
2008-05-22 00:00:00+05:30,179.56,182.99,173.61,176.88,6699379,179.80999999999997,179.57999999999998,180.03999999999996,0.002558255936822088,242.18274252675891,-1,164.1436,197.56333399295693,130.72386600704306
2008-05-23 00:00:00+05:30,178.0,180.8,169.2,170.73,3459064,177.82666666666668,178.3,177.35333333333335,0.005323536027592364,242.18274252675891,-1,162.8056,192.13463712296058,133.4765628770394
2008-05-26 00:00:00+05:30,169.69,181.08,165.8,177.49,5059039,173.57666666666668,175.0,172.15333333333336,0.01640005377066792,242.18274252675891,-1,161.9484,188.08409065014354,135.81270934985645
2008-05-27 00:00:00+05:30,181.98,185.2,172.08,174.61,6401399,174.79,173.44,176.14,0.01544710795812111,242.18274252675891,-1,162.3324,188.91501343359604,135.74978656640397
2008-05-28 00:00:00+05:30,174.6,176.6,167.0,168.2,3088379,177.29666666666665,178.64,175.95333333333332,0.015153509184229827,242.18274252675891,-1,163.17600000000002,189.103241581009,137.24875841899103
2008-05-29 00:00:00+05:30,170.23,173.58,165.83,166.97,2239529,170.6,171.8,169.39999999999998,0.01406799531066843,242.18274252675891,-1,162.9988,188.75880578881922,137.23879421118076
2008-05-30 00:00:00+05:30,168.62,169.54,152.0,158.08,4255779,168.79333333333332,169.705,167.88166666666663,0.01080216438247984,242.18274252675891,-1,162.80880000000002,188.64095194752466,136.97664805247538
2008-06-02 00:00:00+05:30,159.1,165.4,152.01,153.16,4245849,159.87333333333333,160.76999999999998,158.9766666666667,0.011217213627454823,242.18274252675891,-1,162.0096,187.74991265078188,136.26928734921813
2008-06-03 00:00:00+05:30,148.2,153.98,146.67,147.88,2664249,156.85666666666665,158.70499999999998,155.00833333333333,0.023567163227575016,242.18274252675891,-1,161.3584,187.6656398734645,135.05116012653548
2008-06-04 00:00:00+05:30,148.4,151.14,138.45,140.44,1915439,149.51,150.325,148.695,0.010902280783894025,242.18274252675891,-1,160.25,187.6322798174294,132.8677201825706
2008-06-05 00:00:00+05:30,140.2,141.78,127.02,131.51,3579814,143.34333333333333,144.795,141.89166666666668,0.02025440085575407,235.43651387524196,-1,158.8668,188.34284788705574,129.39075211294428
2008-06-06 00:00:00+05:30,133.98,136.25,127.0,127.92,2841969,133.43666666666667,134.4,132.47333333333333,0.014438809922310284,231.21005332023225,-1,157.2824,188.905503088723,125.65929691127698
2008-06-09 00:00:00+05:30,124.0,125.2,118.26,122.52,2306669,130.39000000000001,131.625,129.15500000000003,0.018943170488534167,220.03645118742298,-1,155.5804,189.81602284171277,121.34477715828723
2008-06-10 00:00:00+05:30,119.84,123.77,116.0,117.85,2586134,121.99333333333334,121.73,122.25666666666667,0.004317175801956425,216.43479313992606,-1,153.44559999999998,190.0855528733322,116.80564712666776
2008-06-11 00:00:00+05:30,119.6,126.28,119.04,121.42,3841799,119.20666666666666,119.88499999999999,118.52833333333334,0.011380795257535834,216.43479313992606,-1,151.628,189.8978619804149,113.35813801958508
2008-06-12 00:00:00+05:30,119.58,120.88,114.0,118.7,2530484,122.24666666666667,122.66,121.83333333333334,0.006762283906854887,210.76387335775587,-1,149.916,190.05010081215235,109.78189918784764
2008-06-13 00:00:00+05:30,118.7,122.98,118.44,120.06,2557779,117.86,117.44,118.28,0.0071270999490921725,210.76387335775587,-1,148.34839999999997,189.93683249943433,106.75996750056561
2008-06-16 00:00:00+05:30,122.0,127.96,121.21,124.18,4810679,120.49333333333334,120.71000000000001,120.27666666666667,0.0035963262144517298,210.76387335775587,-1,147.04319999999998,189.52596816592828,104.5604318340717
2008-06-17 00:00:00+05:30,124.2,126.95,122.4,126.12,1734209,124.45,124.585,124.31500000000001,0.0021695460024104603,210.76387335775587,-1,146.3984,189.6358381035696,103.16096189643044
2008-06-18 00:00:00+05:30,126.12,131.8,125.04,125.78,3471989,125.15666666666668,124.67500000000001,125.63833333333335,0.007697019735265173,210.76387335775587,-1,145.9792,189.80095420313535,102.15744579686465
2008-06-19 00:00:00+05:30,123.6,130.8,122.31,129.83,3745809,127.54,128.42000000000002,126.66,0.013799592284773555,210.76387335775587,-1,145.8048,189.84698781849977,101.76261218150023
2008-06-20 00:00:00+05:30,130.77,132.18,124.0,124.85,3581664,127.64666666666669,126.555,128.73833333333337,0.017104507233509415,210.76387335775587,-1,145.12040000000002,189.90580029250617,100.33499970749386
2008-06-23 00:00:00+05:30,124.0,124.0,112.41,114.21,4199164,127.00999999999999,128.09,125.92999999999998,0.017006534918510553,201.7611427295637,-1,143.8588,190.25033554518336,97.46726445481663
2008-06-24 00:00:00+05:30,114.71,118.0,112.79,113.74,3366789,116.87333333333333,118.205,115.54166666666667,0.022788203753351152,197.06769702038116,-1,141.33599999999998,187.14139461679173,95.53060538320824
2008-06-25 00:00:00+05:30,112.0,112.6,108.22,109.94,3264389,114.84333333333335,115.39500000000001,114.29166666666669,0.009607291092212502,190.3613891395659,-1,138.5228,183.03857464944326,94.00702535055672
2008-06-26 00:00:00+05:30,117.2,117.2,105.0,105.69,3293844,110.25333333333333,110.41,110.09666666666666,0.0028419397750634834,190.3613891395659,-1,135.67520000000002,179.10668355559616,92.24371644440387
2008-06-27 00:00:00+05:30,101.0,102.77,97.67,99.2,3403334,109.29666666666667,111.1,107.49333333333334,0.032998871572783445,179.42816023102392,-1,132.81400000000002,176.05523143482415,89.57276856517589
2008-06-30 00:00:00+05:30,99.2,102.02,97.76,98.83,1913814,99.88,100.22,99.53999999999999,0.006808169803764586,177.12263382178293,-1,129.6676,170.84574382606414,88.48945617393585
2008-07-01 00:00:00+05:30,100.0,101.0,95.0,95.63,1329329,99.53666666666668,99.89,99.18333333333335,0.007099561300693036,173.8233284689116,-1,126.50839999999998,165.46883600577416,87.54796399422578
2008-07-02 00:00:00+05:30,87.8,101.99,77.62,96.26,9877349,97.21,98.0,96.41999999999999,0.01625347186503459,169.41899533015516,-1,123.6308,160.4150009215917,86.84659907840827
2008-07-03 00:00:00+05:30,94.2,94.4,84.8,88.67,5041114,91.95666666666666,89.805,94.10833333333332,0.046797404574618263,169.23823551694895,-1,120.49880000000002,155.2676818664051,85.72991813359494
2008-07-04 00:00:00+05:30,89.8,91.98,86.62,90.08,2656324,89.29,89.6,88.98000000000002,0.00694366670399794,167.253506096271,-1,117.77879999999999,150.96546349966553,84.59213650033443
2008-07-07 00:00:00+05:30,91.1,98.8,91.1,93.47,2721809,89.56,89.30000000000001,89.82,0.005806163465832758,167.253506096271,-1,115.39119999999998,146.58104210027417,84.20135789972579
2008-07-08 00:00:00+05:30,91.4,95.78,85.0,91.89,2989254,94.45666666666666,94.94999999999999,93.96333333333334,0.010445707026149385,167.253506096271,-1,113.1516,142.68511489003703,83.61808510996298
2008-07-09 00:00:00+05:30,95.8,110.27,94.2,110.27,11755214,90.89,90.39,91.39,0.011002310485201892,167.253506096271,-1,111.94480000000001,139.3051094251516,84.58449057484842
2008-07-10 00:00:00+05:30,112.0,120.59,112.0,113.55,17114199,104.91333333333334,102.235,107.59166666666668,0.05105801614030644,167.253506096271,-1,111.2264,137.4120234632678,85.04077653673221
2008-07-11 00:00:00+05:30,114.0,116.0,107.63,109.27,4688249,115.38,116.295,114.46499999999999,0.015860634425377124,167.253506096271,-1,110.48039999999999,135.76844079718396,85.19235920281601
2008-07-14 00:00:00+05:30,108.0,114.4,105.67,106.98,5552559,110.96666666666665,111.815,110.11833333333331,0.015289876839892042,167.253506096271,-1,109.85879999999999,134.69239809290713,85.02520190709284
2008-07-15 00:00:00+05:30,106.0,106.2,97.0,97.6,4163169,109.01666666666667,110.035,107.99833333333333,0.018682158691331555,167.253506096271,-1,109.04880000000001,134.10693676712702,83.990663232873
2008-07-16 00:00:00+05:30,95.0,101.2,94.02,95.64,3697584,100.26666666666665,101.6,98.93333333333331,0.02659574468085126,167.253506096271,-1,108.0176,133.07626351105029,82.95893648894972
2008-07-17 00:00:00+05:30,99.8,101.0,92.6,95.75,3005684,96.95333333333333,97.61,96.29666666666667,0.01354603589355703,167.253506096271,-1,107.09960000000001,132.20710038056444,81.99209961943556
2008-07-18 00:00:00+05:30,97.0,98.68,92.2,93.48,4306839,96.45,96.8,96.10000000000001,0.007257646448937155,167.253506096271,-1,106.03640000000001,131.1096615381415,80.96313846185853
2008-07-21 00:00:00+05:30,94.0,97.76,92.0,95.27,3410564,94.78666666666668,95.44,94.13333333333335,0.013785342523561436,167.253506096271,-1,104.88,129.1533480179403,80.60665198205972
2008-07-22 00:00:00+05:30,97.0,105.18,95.0,103.29,7527324,95.00999999999999,94.88,95.13999999999999,0.0027365540469423315,167.253506096271,-1,103.9668,126.6401801414797,81.29341985852031
