date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2021-11-18 00:00:00+05:30,1950.0,1955.0,1560.0,1560.8,23955434,,,,,,1,,,
2021-11-22 00:00:00+05:30,1509.0,1519.0,1271.0,1359.6,25114710,1691.9333333333334,1757.5,1626.3666666666668,0.07750502383860665,,1,,,
2021-11-23 00:00:00+05:30,1360.0,1525.0,1360.0,1494.7,12954174,1383.2,1395.0,1371.4,0.01706188548293805,,1,,,
2021-11-24 00:00:00+05:30,1503.0,1785.0,1502.95,1752.45,21541021,1459.8999999999999,1442.5,1477.2999999999997,0.023837249126652325,,1,,,
2021-11-25 00:00:00+05:30,1766.7,1873.7,1711.1,1798.75,13018344,1680.1333333333332,1643.975,1716.2916666666665,0.0430422188715181,,1,,,
2021-11-26 00:00:00+05:30,1760.0,1832.0,1663.0,1782.6,6527364,1794.5166666666667,1792.4,1796.6333333333332,0.002359038181125719,,1,,,
2021-11-29 00:00:00+05:30,1700.0,1810.0,1700.0,1736.45,4564112,1759.2,1747.5,1770.9,0.013301500682128292,,1,,,
2021-11-30 00:00:00+05:30,1729.95,1770.0,1678.2,1699.6,2200149,1748.8166666666666,1755.0,1742.6333333333332,0.007071448312668636,,1,,,
2021-12-01 00:00:00+05:30,1715.0,1725.0,1629.15,1636.7,1294466,1715.9333333333332,1724.1,1707.7666666666664,0.009518629317378386,,1,,,
2021-12-02 00:00:00+05:30,1642.0,1671.65,1592.0,1600.85,1089716,1663.6166666666668,1677.075,1650.1583333333335,0.016179608683891428,,1,,,
2021-12-03 00:00:00+05:30,1615.0,1698.0,1601.0,1648.35,1322036,1621.5,1631.825,1611.175,0.012735121800801783,,1,,,
2021-12-06 00:00:00+05:30,1658.0,1680.05,1598.7,1604.45,632800,1649.1166666666668,1649.5,1648.7333333333336,0.0004648953480144466,,1,,,
2021-12-07 00:00:00+05:30,1623.35,1635.0,1571.0,1577.5,631249,1627.7333333333333,1639.375,1616.0916666666667,0.014304144823066823,,1,,,
2021-12-08 00:00:00+05:30,1590.25,1610.0,1546.25,1553.4,726491,1594.5,1603.0,1586.0,0.01066164941988084,,1,,,
2021-12-09 00:00:00+05:30,1550.0,1644.7,1525.1,1593.95,2849040,1569.8833333333332,1578.125,1561.6416666666664,0.010499718662745794,,1,,,
2021-12-10 00:00:00+05:30,1605.0,1609.0,1563.0,1567.55,845711,1587.9166666666667,1584.9,1590.9333333333334,0.0037995276830228093,,1,,,
2021-12-13 00:00:00+05:30,1578.0,1578.75,1546.1,1555.05,740610,1579.8500000000001,1586.0,1573.7000000000003,0.007785549261005618,,1,,,
2021-12-14 00:00:00+05:30,1547.0,1555.05,1490.75,1496.05,1386088,1559.9666666666665,1562.425,1557.508333333333,0.0031517767473665916,,1,,,
2021-12-15 00:00:00+05:30,1421.3,1429.95,1296.0,1379.95,13139593,1513.95,1522.9,1505.0,0.011823375937118194,,1,,,
2021-12-16 00:00:00+05:30,1435.0,1435.0,1390.55,1399.35,2323522,1368.6333333333332,1362.975,1374.2916666666665,0.008268589103485185,,1,,,
2021-12-17 00:00:00+05:30,1411.0,1411.0,1307.0,1321.0,2503637,1408.3,1412.775,1403.8249999999998,0.00635518000426065,,1,,,
2021-12-20 00:00:00+05:30,1321.0,1327.6,1290.0,1304.0,1740923,1346.3333333333333,1359.0,1333.6666666666665,0.01881653874721477,,1,,,
2021-12-21 00:00:00+05:30,1306.0,1348.95,1306.0,1311.45,995207,1307.2,1308.8,1305.6000000000001,0.0024479804161565313,,1,,,
2021-12-22 00:00:00+05:30,1348.1,1350.0,1330.55,1342.2,966463,1322.1333333333332,1327.475,1316.7916666666665,0.00808037515127072,,1,,,
2021-12-23 00:00:00+05:30,1358.45,1385.0,1344.0,1348.8,1268283,1340.9166666666667,1340.275,1341.5583333333334,0.0009570567397924079,,1,1537.0220000000002,1842.4781783038611,1231.5658216961392
2021-12-24 00:00:00+05:30,1348.7,1381.0,1331.15,1369.55,1340599,1359.2666666666667,1364.5,1354.0333333333333,0.007700230516454974,551.5224400000001,1,1529.3719999999998,1841.5681294827339,1217.1758705172658
2021-12-27 00:00:00+05:30,1365.0,1365.35,1335.3,1344.95,717268,1360.5666666666666,1356.075,1365.0583333333332,0.006602641056422413,568.3645424,1,1528.786,1842.3067814738922,1215.265218526108
2021-12-28 00:00:00+05:30,1350.0,1364.2,1345.0,1353.5,1112292,1348.533333333333,1350.3249999999998,1346.7416666666663,0.0026572078307297944,598.5279607040001,1,1523.1380000000001,1843.91488979102,1202.3611102089803
2021-12-29 00:00:00+05:30,1353.5,1379.15,1340.0,1341.55,1096725,1354.2333333333333,1354.6,1353.8666666666668,0.0005415118024957204,622.7838422758402,1,1506.7019999999998,1820.8352169382918,1192.5687830617078
2021-12-30 00:00:00+05:30,1330.0,1350.0,1325.1,1327.95,806752,1353.5666666666666,1359.575,1347.5583333333332,0.00887777969315651,623.2584885848065,1,1487.87,1785.7403409203407,1189.999659079659
2021-12-31 00:00:00+05:30,1336.0,1347.8,1330.05,1334.55,407521,1334.3500000000001,1337.55,1331.1500000000003,0.004796342788623401,647.6471490414143,1,1469.9479999999999,1747.9849536302681,1191.9110463697316
2022-01-03 00:00:00+05:30,1335.0,1346.85,1335.0,1339.8,502075,1337.4666666666665,1338.925,1336.008333333333,0.0021807397069088102,673.8542630797576,1,1454.082,1714.1667121689393,1193.997287831061
2022-01-04 00:00:00+05:30,1350.0,1350.0,1313.0,1317.75,1588242,1340.55,1340.925,1340.175,0.0005594718585655142,680.7520925565673,1,1438.8080000000002,1683.8387110221086,1193.7772889778919
2022-01-05 00:00:00+05:30,1323.5,1325.7,1285.35,1288.35,1731917,1326.9166666666667,1331.5,1322.3333333333335,0.00690824593355512,680.7520925565673,1,1424.874,1662.8228232708873,1186.9251767291128
2022-01-06 00:00:00+05:30,1287.0,1287.0,1251.0,1254.05,1765486,1299.8,1305.525,1294.0749999999998,0.008809047545776483,680.7520925565673,1,1411.0020000000002,1646.7222553536715,1175.281744646329
2022-01-07 00:00:00+05:30,1265.0,1265.0,1230.0,1231.6,1807539,1264.0166666666667,1269.0,1259.0333333333333,0.007884917129257285,680.7520925565673,1,1394.332,1619.2511941653715,1169.4128058346287
2022-01-10 00:00:00+05:30,1230.0,1230.0,1152.05,1158.05,4560745,1242.2,1247.5,1236.9,0.008533247464176387,680.7520925565673,1,1376.4759999999997,1602.7104679663112,1150.2415320336881
2022-01-11 00:00:00+05:30,1165.0,1215.0,1113.65,1119.65,6462743,1180.0333333333335,1191.025,1169.041666666667,0.018629417248100154,680.7520925565673,1,1358.1619999999998,1590.3865797154124,1125.9374202845872
2022-01-12 00:00:00+05:30,1124.0,1133.85,1075.0,1082.7,6400253,1149.4333333333334,1164.325,1134.5416666666667,0.025911318620769626,680.7520925565673,1,1339.3339999999998,1581.309434654016,1097.3585653459836
2022-01-13 00:00:00+05:30,1085.0,1087.9,1025.0,1031.8,5750658,1097.1833333333334,1104.425,1089.9416666666668,0.013200467864683617,680.7520925565673,1,1316.848,1564.4147319815004,1069.2812680184995
2022-01-14 00:00:00+05:30,1025.0,1128.0,1000.0,1118.6,16212066,1048.2333333333333,1056.45,1040.0166666666667,0.015677171113301802,680.7520925565673,1,1298.89,1536.0217186712907,1061.7582813287095
2022-01-17 00:00:00+05:30,1127.7,1145.9,1092.0,1105.3,5521603,1082.2,1064.0,1100.4,0.0336351875808539,680.7520925565673,1,1280.9,1505.4759435024157,1056.3240564975845
2022-01-18 00:00:00+05:30,1105.5,1118.45,1030.0,1041.65,4933836,1114.3999999999999,1118.95,1109.8499999999997,0.00816582914572897,680.7520925565673,1,1262.724,1488.2568199974455,1037.1911800025543
2022-01-19 00:00:00+05:30,1044.85,1051.9,990.0,997.35,7289774,1063.3666666666666,1074.225,1052.5083333333332,0.020422557286605466,680.7520925565673,1,1247.42,1490.3134564783502,1004.5265435216498
2022-01-20 00:00:00+05:30,1013.0,1036.1,990.0,995.35,4846568,1013.0833333333334,1020.95,1005.2166666666667,0.015530147240273108,680.7520925565673,1,1231.26,1485.0821786999713,977.4378213000286
2022-01-21 00:00:00+05:30,995.05,999.3,952.3,960.3,4328259,1007.15,1013.05,1001.25,0.011716228962915111,680.7520925565673,1,1216.8319999999999,1488.9562332171101,944.7077667828896
2022-01-24 00:00:00+05:30,960.3,960.3,881.05,917.45,7942445,970.6333333333332,975.8,965.4666666666665,0.010645969985233168,680.7520925565673,1,1201.37,1495.002961365035,907.7370386349648
2022-01-25 00:00:00+05:30,900.0,938.0,875.0,914.8,6091452,919.6,920.675,918.5250000000001,0.0023379730317527876,680.7520925565673,1,1185.504,1496.0102922647466,874.9977077352534
2022-01-27 00:00:00+05:30,904.0,913.0,881.0,893.7,2459507,909.2666666666668,906.5,912.0333333333335,0.006085490138573425,680.7520925565673,1,1167.5639999999999,1491.326464186323,843.8015358136768
2022-01-28 00:00:00+05:30,900.4,923.9,900.0,903.05,2209828,895.9,897.0,894.8,0.0024556312088403233,680.7520925565673,1,1149.734,1480.6265574503,818.8414425496999
2022-01-31 00:00:00+05:30,920.0,932.0,911.0,916.85,1609589,908.9833333333332,911.95,906.0166666666664,0.006527439080291486,680.7520925565673,1,1131.626,1461.966471780253,801.285528219747
2022-02-01 00:00:00+05:30,925.0,977.0,921.2,965.6,5469324,919.9499999999999,921.5,918.3999999999999,0.0033697483558890557,680.7520925565673,1,1116.452,1441.0024995898175,791.9015004101825
2022-02-02 00:00:00+05:30,975.0,994.0,950.1,957.1,2672904,954.6,949.1,960.1,0.011523151058034779,680.7520925565673,1,1100.596,1415.8729968392875,785.3190031607126
2022-02-03 00:00:00+05:30,959.0,959.0,940.05,944.5,1410694,967.0666666666666,972.05,962.0833333333333,0.010306080242658243,680.7520925565673,1,1084.7140000000002,1389.672643123949,779.7553568760512
2022-02-04 00:00:00+05:30,950.35,961.9,946.05,953.3,1272194,947.85,949.525,946.1750000000001,0.0035343145012395514,680.7520925565673,1,1069.728,1361.9580382643785,777.4979617356216
2022-02-07 00:00:00+05:30,941.0,984.5,881.3,957.55,3854849,953.75,953.9749999999999,953.5250000000001,0.00047182175622523525,680.7520925565673,1,1054.6480000000001,1329.0223493550375,780.2736506449628
2022-02-08 00:00:00+05:30,965.75,976.75,931.75,937.95,1760398,941.1166666666667,932.9,949.3333333333334,0.017461526201144096,680.7520925565673,1,1038.574,1290.4010662498376,786.7469337501625
