date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2017-02-03 00:00:00+05:30,120.5,132.5,118.5,119.0,141746418,,,,,,1,,,
2017-02-06 00:00:00+05:30,120.5,121.0,113.5,114.0,19753893,123.33333333333333,125.5,121.16666666666666,0.03513513513513521,,1,,,
2017-02-07 00:00:00+05:30,114.5,115.0,111.0,112.0,11647314,116.16666666666667,117.25,115.08333333333334,0.018651362984217996,,1,,,
2017-02-08 00:00:00+05:30,112.5,115.0,111.0,113.5,10684044,112.66666666666667,113.0,112.33333333333334,0.005917159763313525,,1,,,
2017-02-09 00:00:00+05:30,114.0,114.5,112.0,112.0,4200156,113.16666666666667,113.0,113.33333333333334,0.002945508100147359,,1,,,
2017-02-10 00:00:00+05:30,113.0,114.0,111.5,111.5,3787821,112.83333333333333,113.25,112.41666666666666,0.007385524372230513,,1,,,
2017-02-13 00:00:00+05:30,112.0,112.5,111.0,111.5,4534749,112.33333333333333,112.75,111.91666666666666,0.007418397626112844,,1,,,
2017-02-14 00:00:00+05:30,111.5,113.0,111.0,111.5,4616037,111.66666666666667,111.75,111.58333333333334,0.0014925373134327508,,1,,,
2017-02-15 00:00:00+05:30,111.5,112.0,108.5,109.0,4000185,111.83333333333333,112.0,111.66666666666666,0.0029806259314456886,,1,,,
2017-02-16 00:00:00+05:30,109.0,109.5,107.0,107.0,3511584,109.83333333333333,110.25,109.41666666666666,0.007587253414264123,,1,,,
2017-02-17 00:00:00+05:30,108.0,108.5,107.0,107.5,2282085,107.83333333333333,108.25,107.41666666666666,0.007727975270479223,,1,,,
2017-02-20 00:00:00+05:30,107.5,108.5,107.0,108.0,1796481,107.66666666666667,107.75,107.58333333333334,0.001547987616098983,,1,,,
2017-02-21 00:00:00+05:30,108.5,110.5,108.0,109.5,3005523,107.83333333333333,107.75,107.91666666666666,0.001545595054095739,,1,,,
2017-02-22 00:00:00+05:30,109.0,109.5,108.0,108.0,1224666,109.33333333333333,109.25,109.41666666666666,0.0015243902439023523,,1,,,
2017-02-23 00:00:00+05:30,108.5,108.5,107.0,107.5,1080675,108.5,108.75,108.25,0.004608294930875576,,1,,,
2017-02-27 00:00:00+05:30,107.0,107.5,106.0,106.0,1862262,107.66666666666667,107.75,107.58333333333334,0.001547987616098983,,1,,,
2017-02-28 00:00:00+05:30,106.0,107.0,104.5,105.0,1903968,106.5,106.75,106.25,0.004694835680751174,,1,,,
2017-03-01 00:00:00+05:30,105.0,106.0,103.5,104.0,2185749,105.5,105.75,105.25,0.004739336492890996,,1,,,
2017-03-02 00:00:00+05:30,104.5,104.5,101.5,102.0,2698371,104.5,104.75,104.25,0.004784688995215311,,1,,,
2017-03-03 00:00:00+05:30,101.5,102.0,98.5,99.0,7549470,102.66666666666667,103.0,102.33333333333334,0.006493506493506401,,1,,,
2017-03-06 00:00:00+05:30,99.0,106.0,99.0,105.0,11163825,99.83333333333333,100.25,99.41666666666666,0.00834724540901512,,1,,,
