date,open,high,low,close,volume,day,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2022-08-29 09:15:00+05:30,7996.1,8092.65,7996.1,8088.35,0,2022-08-29,,,,,,1,,,
2022-08-29 09:30:00+05:30,8088.4,8119.9,8083.4,8114.25,0,2022-08-29,,,,,,1,,,
2022-08-29 09:45:00+05:30,8114.9,8134.55,8100.75,8131.7,0,2022-08-29,,,,,,1,,,
2022-08-29 10:00:00+05:30,8130.75,8132.15,8112.0,8121.65,0,2022-08-29,,,,,,1,,,
2022-08-29 10:15:00+05:30,8121.8,8154.65,8117.0,8134.0,0,2022-08-29,,,,,,1,,,
2022-08-29 10:30:00+05:30,8133.3,8138.7,8124.55,8133.6,0,2022-08-29,,,,,,1,,,
2022-08-29 10:45:00+05:30,8133.2,8147.85,8130.8,8144.2,0,2022-08-29,,,,,,1,,,
2022-08-29 11:00:00+05:30,8144.8,8180.65,8143.6,8161.65,0,2022-08-29,,,,,,1,,,
2022-08-29 11:15:00+05:30,8161.75,8181.65,8158.2,8166.3,0,2022-08-29,,,,,,1,,,
2022-08-29 11:30:00+05:30,8166.0,8174.2,8165.85,8172.65,0,2022-08-29,,,,,,1,,,
2022-08-29 11:45:00+05:30,8172.35,8175.0,8163.75,8169.0,0,2022-08-29,,,,,,1,,,
2022-08-29 12:00:00+05:30,8169.95,8178.4,8163.75,8169.75,0,2022-08-29,,,,,,1,,,
2022-08-29 12:15:00+05:30,8170.45,8184.9,8168.45,8182.55,0,2022-08-29,,,,,,1,,,
2022-08-29 12:30:00+05:30,8182.85,8188.6,8179.55,8185.35,0,2022-08-29,,,,,,1,,,
2022-08-29 12:45:00+05:30,8184.6,8189.05,8158.5,8170.7,0,2022-08-29,,,,,,1,,,
2022-08-29 13:00:00+05:30,8170.25,8178.35,8165.4,8174.4,0,2022-08-29,,,,,,1,,,
2022-08-29 13:15:00+05:30,8174.05,8178.4,8169.3,8172.7,0,2022-08-29,,,,,,1,,,
2022-08-29 13:30:00+05:30,8171.35,8179.75,8164.3,8174.5,0,2022-08-29,,,,,,1,,,
2022-08-29 13:45:00+05:30,8174.7,8204.35,8170.55,8196.1,0,2022-08-29,,,,,,1,,,
2022-08-29 14:00:00+05:30,8195.65,8207.5,8177.8,8194.1,0,2022-08-29,,,,,,1,,,
2022-08-29 14:15:00+05:30,8194.2,8195.55,8153.9,8160.15,0,2022-08-29,,,,,,1,,,
2022-08-29 14:30:00+05:30,8159.7,8174.7,8155.2,8174.7,0,2022-08-29,,,,,,1,,,
2022-08-29 14:45:00+05:30,8174.1,8174.7,8134.5,8152.55,0,2022-08-29,,,,,,1,,,
2022-08-29 15:00:00+05:30,8152.35,8178.65,8152.35,8158.9,0,2022-08-29,,,,,,1,,,
2022-08-29 15:15:00+05:30,8158.9,8182.45,8157.6,8179.4,0,2022-08-29,,,,,,1,8159.328,8210.627786198385,8108.0282138016155
2022-08-30 09:15:00+05:30,8220.7,8290.95,8215.05,8275.25,0,2022-08-30,8127.666666666667,8101.8,8153.533333333334,0.006365090431858292,8044.317680000001,1,8166.804,8228.058478497494,8105.549521502506
2022-08-30 09:30:00+05:30,8275.4,8290.9,8266.0,8282.35,0,2022-08-30,8127.666666666667,8101.8,8153.533333333334,0.006365090431858292,8071.142972800002,1,8173.527999999999,8246.09173242881,8100.964267571189
2022-08-30 09:45:00+05:30,8282.05,8294.1,8264.7,8267.6,0,2022-08-30,8127.666666666667,8101.8,8153.533333333334,0.006365090431858292,8072.153253888003,1,8178.964,8258.231196342496,8099.696803657504
2022-08-30 10:00:00+05:30,8267.85,8277.95,8261.95,8266.25,0,2022-08-30,8127.666666666667,8101.8,8153.533333333334,0.006365090431858292,8072.153253888003,1,8184.748,8267.469834989317,8102.026165010683
