date,open,high,low,close,volume,day,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2015-09-01 09:15:00+05:30,16983.8,16983.8,16808.4,16846.25,0,2015-09-01,,,,,,1,,,
2015-09-01 09:30:00+05:30,16846.25,16898.7,16838.45,16888.95,0,2015-09-01,,,,,,1,,,
2015-09-01 09:45:00+05:30,16888.95,16909.4,16861.5,16866.7,0,2015-09-01,,,,,,1,,,
2015-09-01 10:00:00+05:30,16866.7,16893.3,16836.75,16861.45,0,2015-09-01,,,,,,1,,,
2015-09-01 10:15:00+05:30,16861.45,16877.95,16823.7,16854.1,0,2015-09-01,,,,,,1,,,
2015-09-01 10:30:00+05:30,16854.1,16874.05,16835.95,16854.05,0,2015-09-01,,,,,,1,,,
2015-09-01 10:45:00+05:30,16854.05,16878.2,16849.0,16860.8,0,2015-09-01,,,,,,1,,,
2015-09-01 11:00:00+05:30,16860.8,16913.1,16856.5,16907.8,0,2015-09-01,,,,,,1,,,
2015-09-01 11:15:00+05:30,16907.8,16909.2,16818.55,16827.45,0,2015-09-01,,,,,,1,,,
2015-09-01 11:30:00+05:30,16827.45,16845.15,16779.05,16786.1,0,2015-09-01,,,,,,1,,,
2015-09-01 11:45:00+05:30,16786.1,16790.0,16763.5,16790.0,0,2015-09-01,,,,,,1,,,
2015-09-01 12:00:00+05:30,16785.75,16785.75,16726.85,16729.55,0,2015-09-01,,,,,,1,,,
2015-09-01 12:15:00+05:30,16729.55,16733.35,16681.4,16718.25,0,2015-09-01,,,,,,1,,,
2015-09-01 12:30:00+05:30,16718.25,16738.1,16706.0,16726.4,0,2015-09-01,,,,,,1,,,
2015-09-01 12:45:00+05:30,16726.9,16726.9,16665.1,16665.1,0,2015-09-01,,,,,,1,,,
2015-09-01 13:00:00+05:30,16663.65,16685.25,16647.75,16653.1,0,2015-09-01,,,,,,1,,,
2015-09-01 13:15:00+05:30,16653.1,16653.1,16564.2,16593.2,0,2015-09-01,,,,,,1,,,
2015-09-01 13:30:00+05:30,16593.2,16627.8,16581.45,16606.5,0,2015-09-01,,,,,,1,,,
2015-09-01 13:45:00+05:30,16610.8,16611.25,16510.7,16553.45,0,2015-09-01,,,,,,1,,,
2015-09-01 14:00:00+05:30,16535.85,16552.3,16493.2,16507.15,0,2015-09-01,,,,,,1,,,
2015-09-01 14:15:00+05:30,16507.45,16519.1,16442.9,16469.3,0,2015-09-01,,,,,,1,,,
2015-09-01 14:30:00+05:30,16469.3,16515.15,16459.1,16471.1,0,2015-09-01,,,,,,1,,,
2015-09-01 14:45:00+05:30,16471.1,16481.1,16436.85,16460.95,0,2015-09-01,,,,,,1,,,
2015-09-01 15:00:00+05:30,16460.95,16548.1,16441.1,16530.45,0,2015-09-01,,,,,,1,,,
2015-09-01 15:15:00+05:30,16530.45,16582.35,16516.55,16521.35,0,2015-09-01,,,,,,1,16701.98,17003.09354403281,16400.86645596719
2015-09-02 09:15:00+05:30,16703.95,16714.5,16502.55,16550.55,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16690.152,16990.898594301576,16389.40540569842
2015-09-02 09:30:00+05:30,16550.55,16565.3,16520.95,16541.9,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16676.27,16971.008792831886,16381.531207168113
2015-09-02 09:45:00+05:30,16545.3,16557.85,16441.3,16508.45,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16661.94,16953.06463860003,16370.81536139997
2015-09-02 10:00:00+05:30,16512.0,16537.7,16486.15,16500.6,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16647.506,16933.366823926608,16361.645176073394
2015-09-02 10:15:00+05:30,16500.6,16567.45,16497.1,16558.35,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16635.676,16910.629539522586,16360.722460477413
2015-09-02 10:30:00+05:30,16558.35,16586.95,16502.6,16523.5,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16622.453999999998,16885.671712048406,16359.23628795159
2015-09-02 10:45:00+05:30,16523.5,16544.75,16433.95,16433.95,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16605.38,16859.768421120145,16350.991578879857
2015-09-02 11:00:00+05:30,16433.95,16433.95,16283.85,16303.25,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16581.198,16830.890493247196,16331.505506752806
2015-09-02 11:15:00+05:30,16303.25,16327.45,16265.9,16284.75,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16559.49,16814.087743902026,16304.892256097977
2015-09-02 11:30:00+05:30,16284.75,16355.15,16284.75,16319.55,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16540.827999999998,16794.64286966685,16287.013130333144
2015-09-02 11:45:00+05:30,16319.55,16365.15,16316.2,16322.45,0,2015-09-02,16647.333333333332,16710.324999999997,16584.341666666667,0.007567778623202712,16120.886520000002,1,16522.126,16768.53884726248,16275.713152737519
