date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2005-04-01 00:00:00+05:30,1000.0,1000.0,1000.0,1000.0,0,,,,,,1,,,
2005-04-04 00:00:00+05:30,1001.33,1001.33,1001.33,1001.33,0,1000.0,1000.0,1000.0,0.0,,1,,,
2005-04-05 00:00:00+05:30,1000.84,1000.84,1000.84,1000.84,0,1001.33,1001.33,1001.33,0.0,,1,,,
2005-04-06 00:00:00+05:30,1014.49,1014.49,1014.49,1014.49,0,1000.84,1000.84,1000.84,0.0,,1,,,
2005-04-07 00:00:00+05:30,1005.91,1005.91,1005.91,1005.91,0,1014.4900000000001,1014.49,1014.4900000000002,2.241260884219973e-16,,1,,,
2005-04-08 00:00:00+05:30,999.03,999.03,999.03,999.03,0,1005.91,1005.91,1005.91,0.0,,1,,,
2005-04-11 00:00:00+05:30,987.77,987.77,987.77,987.77,0,999.0300000000001,999.03,999.0300000000002,2.275944420520225e-16,,1,,,
2005-04-12 00:00:00+05:30,992.35,992.35,992.35,992.35,0,987.77,987.77,987.77,0.0,,1,,,
2005-04-13 00:00:00+05:30,990.98,990.98,990.98,990.98,0,992.35,992.35,992.35,0.0,,1,,,
2005-04-15 00:00:00+05:30,967.08,967.08,967.08,967.08,0,990.98,990.98,990.98,0.0,,1,,,
2005-04-18 00:00:00+05:30,956.65,956.65,956.65,956.65,0,967.08,967.08,967.08,0.0,,1,,,
2005-04-19 00:00:00+05:30,952.79,952.79,952.79,952.79,0,956.65,956.65,956.65,0.0,,1,,,
2005-04-20 00:00:00+05:30,967.22,967.22,967.22,967.22,0,952.79,952.79,952.79,0.0,,1,,,
2005-04-21 00:00:00+05:30,974.64,974.64,974.64,974.64,0,967.2199999999999,967.22,967.2199999999998,2.350795842137591e-16,,1,,,
2005-04-22 00:00:00+05:30,978.15,978.15,978.15,978.15,0,974.64,974.64,974.64,0.0,,1,,,
2005-04-25 00:00:00+05:30,983.61,983.61,983.61,983.61,0,978.15,978.15,978.15,0.0,,1,,,
2005-04-26 00:00:00+05:30,980.73,980.73,980.73,980.73,0,983.61,983.61,983.61,0.0,,1,,,
2005-04-27 00:00:00+05:30,966.96,966.96,966.96,966.96,0,980.73,980.73,980.73,0.0,,1,,,
2005-04-28 00:00:00+05:30,964.86,964.86,964.86,964.86,0,966.96,966.96,966.96,0.0,,1,,,
2005-04-29 00:00:00+05:30,943.68,943.68,943.68,943.68,0,964.86,964.86,964.86,0.0,,1,,,
2005-05-02 00:00:00+05:30,959.97,959.97,959.97,959.97,0,943.68,943.68,943.68,0.0,,1,,,
2005-05-03 00:00:00+05:30,960.36,960.36,960.36,960.36,0,959.9699999999999,959.97,959.9699999999998,2.368549803048346e-16,,1,,,
2005-05-04 00:00:00+05:30,969.04,969.04,969.04,969.04,0,960.36,960.36,960.36,0.0,,1,,,
2005-05-05 00:00:00+05:30,978.75,978.75,978.75,978.75,0,969.04,969.04,969.04,0.0,,1,,,
2005-05-06 00:00:00+05:30,992.28,992.28,992.28,992.28,0,978.75,978.75,978.75,0.0,,1,979.5788,1015.9781829925728,943.1794170074272
