date,open,high,low,close,volume,cpr_pp,cpr_bc,cpr_tc,cpr_width,supertrend,supertrend_dir,bb_middle,bb_upper,bb_lower
2006-01-02 00:00:00+05:30,1000.0,1000.0,1000.0,1000.0,0,,,,,,1,,,
2006-01-03 00:00:00+05:30,1014.3,1014.3,1014.3,1014.3,0,1000.0,1000.0,1000.0,0.0,,1,,,
2006-01-04 00:00:00+05:30,1019.72,1019.72,1019.72,1019.72,0,1014.2999999999998,1014.3,1014.2999999999997,2.241680720134399e-16,,1,,,
2006-01-05 00:00:00+05:30,1018.92,1018.92,1018.92,1018.92,0,1019.7199999999999,1019.72,1019.7199999999998,2.2297657733812426e-16,,1,,,
2006-01-06 00:00:00+05:30,1021.92,1021.92,1021.92,1021.92,0,1018.92,1018.92,1018.92,0.0,,1,,,
2006-01-09 00:00:00+05:30,1027.77,1027.77,1027.77,1027.77,0,1021.92,1021.92,1021.92,0.0,,1,,,
2006-01-10 00:00:00+05:30,1011.87,1011.87,1011.87,1011.87,0,1027.77,1027.77,1027.77,0.0,,1,,,
2006-01-12 00:00:00+05:30,1006.29,1006.29,1006.29,1006.29,0,1011.87,1011.87,1011.87,0.0,,1,,,
2006-01-13 00:00:00+05:30,1006.98,1006.98,1006.98,1006.98,0,1006.29,1006.29,1006.29,0.0,,1,,,
2006-01-16 00:00:00+05:30,1004.63,1004.63,1004.63,1004.63,0,1006.98,1006.98,1006.98,0.0,,1,,,
2006-01-17 00:00:00+05:30,995.93,995.93,995.93,995.93,0,1004.63,1004.63,1004.63,0.0,,1,,,
2006-01-18 00:00:00+05:30,993.85,993.85,993.85,993.85,0,995.93,995.93,995.93,0.0,,1,,,
2006-01-19 00:00:00+05:30,1009.71,1009.71,1009.71,1009.71,0,993.85,993.85,993.85,0.0,,1,,,
2006-01-20 00:00:00+05:30,1017.34,1017.34,1017.34,1017.34,0,1009.71,1009.71,1009.71,0.0,,1,,,
2006-01-23 00:00:00+05:30,1017.46,1017.46,1017.46,1017.46,0,1017.34,1017.34,1017.34,0.0,,1,,,
2006-01-24 00:00:00+05:30,1025.05,1025.05,1025.05,1025.05,0,1017.46,1017.46,1017.46,0.0,,1,,,
2006-01-25 00:00:00+05:30,1037.9,1037.9,1037.9,1037.9,0,1025.05,1025.05,1025.05,0.0,,1,,,
2006-01-27 00:00:00+05:30,1048.99,1048.99,1048.99,1048.99,0,1037.9,1037.9,1037.9,0.0,,1,,,
2006-01-30 00:00:00+05:30,1044.39,1044.39,1044.39,1044.39,0,1048.99,1048.99,1048.99,0.0,,1,,,
2006-01-31 00:00:00+05:30,1052.89,1052.89,1052.89,1052.89,0,1044.39,1044.39,1044.39,0.0,,1,,,
2006-02-01 00:00:00+05:30,1042.18,1042.18,1042.18,1042.18,0,1052.89,1052.89,1052.89,0.0,,1,,,
2006-02-02 00:00:00+05:30,1049.99,1049.99,1049.99,1049.99,0,1042.18,1042.18,1042.18,0.0,,1,,,
2006-02-03 00:00:00+05:30,1051.26,1051.26,1051.26,1051.26,0,1049.99,1049.99,1049.99,0.0,,1,,,
2006-02-06 00:00:00+05:30,1072.14,1072.14,1072.14,1072.14,0,1051.26,1051.26,1051.26,0.0,,1,,,
